MonoNS,EstNS,MonoS,EstS,SensorID,Src,Vx_body(m_s),Vy_body(m_s),Vz_body(m_s),Ve_enu(m_s),Vn_enu(m_s),Vu_enu(m_s),De_enu(m),Dn_enu(m),Du_enu(m),Depth(m),E(m),N(m),U(m),Valid,ValidFlag,IsWaterMass
529697371113,529647371113,529.697371113,529.647371113,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
529698790637,529648790637,529.698790637,529.648790637,DVL_H1000,BI,0.045,0.009,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
529703744243,529653744243,529.703744243,529.653744243,DVL_H1000,BS,0.045,0.009,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
529704899228,529654899228,529.704899228,529.654899228,DVL_H1000,BE,0.0,0.0,0.0,0.058,0.005,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
529707050243,529657050243,529.707050243,529.657050243,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
529775550521,529725550521,529.775550521,529.725550521,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
529777324416,529727324416,529.777324416,529.727324416,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
529778721774,529728721774,529.778721774,529.728721774,DVL_H1000,BI,0.045,0.009,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
529783617630,529733617630,529.78361763,529.73361763,DVL_H1000,BS,0.045,0.009,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
529784878781,529734878781,529.784878781,529.734878781,DVL_H1000,BE,0.0,0.0,0.0,0.058,0.005,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
529787233377,529737233377,529.787233377,529.737233377,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
529874354007,529824354007,529.874354007,529.824354007,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
529876105152,529826105152,529.876105152,529.826105152,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
529877528176,529827528176,529.877528176,529.827528176,DVL_H1000,BI,0.046,0.009,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
529882696446,529832696446,529.882696446,529.832696446,DVL_H1000,BS,0.046,0.009,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
529884105470,529834105470,529.88410547,529.83410547,DVL_H1000,BE,0.0,0.0,0.0,0.058,0.005,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
529886246860,529836246860,529.88624686,529.83624686,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
529974388895,529924388895,529.974388895,529.924388895,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
529976135957,529926135957,529.976135957,529.926135957,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
529977559272,529927559272,529.977559272,529.927559272,DVL_H1000,BI,0.046,0.009,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
529982983914,529932983914,529.982983914,529.932983914,DVL_H1000,BS,0.046,0.009,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
529984161357,529934161357,529.984161357,529.934161357,DVL_H1000,BE,0.0,0.0,0.0,0.059,0.004,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
529986292831,529936292831,529.986292831,529.936292831,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530054321490,530004321490,530.05432149,530.00432149,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530056049010,530006049010,530.05604901,530.00604901,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530057684948,530007684948,530.057684948,530.007684948,DVL_H1000,BI,0.047,0.009,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530062682011,530012682011,530.062682011,530.012682011,DVL_H1000,BS,0.047,0.009,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530063845455,530013845455,530.063845455,530.013845455,DVL_H1000,BE,0.0,0.0,0.0,0.059,0.004,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530065969637,530015969637,530.065969637,530.015969637,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530153398556,530103398556,530.153398556,530.103398556,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530155392365,530105392365,530.155392365,530.105392365,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530156809847,530106809847,530.156809847,530.106809847,DVL_H1000,BI,0.048,0.009,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530161770744,530111770744,530.161770744,530.111770744,DVL_H1000,BS,0.048,0.009,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530162921355,530112921355,530.162921355,530.112921355,DVL_H1000,BE,0.0,0.0,0.0,0.06,0.004,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530165110578,530115110578,530.165110578,530.115110578,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530253577525,530203577525,530.253577525,530.203577525,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530255326628,530205326628,530.255326628,530.205326628,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530256740611,530206740611,530.256740611,530.206740611,DVL_H1000,BI,0.048,0.009,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530261777924,530211777924,530.261777924,530.211777924,DVL_H1000,BS,0.048,0.009,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530262935534,530212935534,530.262935534,530.212935534,DVL_H1000,BE,0.0,0.0,0.0,0.06,0.004,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530265456962,530215456962,530.265456962,530.215456962,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530333998655,530283998655,530.333998655,530.283998655,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530335738134,530285738134,530.335738134,530.285738134,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530337152700,530287152700,530.3371527,530.2871527,DVL_H1000,BI,0.047,0.008,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530342366177,530292366177,530.342366177,530.292366177,DVL_H1000,BS,0.047,0.008,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530343761785,530293761785,530.343761785,530.293761785,DVL_H1000,BE,0.0,0.0,0.0,0.059,0.004,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530345906091,530295906091,530.345906091,530.295906091,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530433426301,530383426301,530.433426301,530.383426301,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530435176571,530385176571,530.435176571,530.385176571,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530436581512,530386581512,530.436581512,530.386581512,DVL_H1000,BI,0.047,0.008,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530441979320,530391979320,530.44197932,530.39197932,DVL_H1000,BS,0.047,0.008,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530443145389,530393145389,530.443145389,530.393145389,DVL_H1000,BE,0.0,0.0,0.0,0.059,0.004,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530445296112,530395296112,530.445296112,530.395296112,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530532456701,530482456701,530.532456701,530.482456701,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530534223596,530484223596,530.534223596,530.484223596,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530535862159,530485862159,530.535862159,530.485862159,DVL_H1000,BI,0.047,0.007,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530540812556,530490812556,530.540812556,530.490812556,DVL_H1000,BS,0.047,0.007,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530541962875,530491962875,530.541962875,530.491962875,DVL_H1000,BE,0.0,0.0,0.0,0.059,0.003,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530544107765,530494107765,530.544107765,530.494107765,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530613700612,530563700612,530.613700612,530.563700612,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530615682755,530565682755,530.615682755,530.565682755,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530617112487,530567112487,530.617112487,530.567112487,DVL_H1000,BI,0.047,0.007,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530622039259,530572039259,530.622039259,530.572039259,DVL_H1000,BS,0.047,0.007,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530623186662,530573186662,530.623186662,530.573186662,DVL_H1000,BE,0.0,0.0,0.0,0.058,0.003,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530625322219,530575322219,530.625322219,530.575322219,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530713736958,530663736958,530.713736958,530.663736958,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530715494228,530665494228,530.715494228,530.665494228,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530716902378,530666902378,530.716902378,530.666902378,DVL_H1000,BI,0.046,0.006,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530721873483,530671873483,530.721873483,530.671873483,DVL_H1000,BS,0.046,0.006,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530723023219,530673023219,530.723023219,530.673023219,DVL_H1000,BE,0.0,0.0,0.0,0.058,0.003,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530725386564,530675386564,530.725386564,530.675386564,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530813511391,530763511391,530.813511391,530.763511391,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530815250286,530765250286,530.815250286,530.765250286,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530816660477,530766660477,530.816660477,530.766660477,DVL_H1000,BI,0.046,0.006,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530821829622,530771829622,530.821829622,530.771829622,DVL_H1000,BS,0.046,0.006,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530823205396,530773205396,530.823205396,530.773205396,DVL_H1000,BE,0.0,0.0,0.0,0.057,0.003,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530825366619,530775366619,530.825366619,530.775366619,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530893484819,530843484819,530.893484819,530.843484819,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530895235964,530845235964,530.895235964,530.845235964,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530896642655,530846642655,530.896642655,530.846642655,DVL_H1000,BI,0.046,0.006,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530902016546,530852016546,530.902016546,530.852016546,DVL_H1000,BS,0.046,0.006,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530903179115,530853179115,530.903179115,530.853179115,DVL_H1000,BE,0.0,0.0,0.0,0.057,0.003,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530905324880,530855324880,530.90532488,530.85532488,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530992482844,530942482844,530.992482844,530.942482844,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
530994259364,530944259364,530.994259364,530.944259364,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
530995904635,530945904635,530.995904635,530.945904635,DVL_H1000,BI,0.047,0.006,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531000869032,530950869032,531.000869032,530.950869032,DVL_H1000,BS,0.047,0.006,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531002019643,530952019643,531.002019643,530.952019643,DVL_H1000,BE,0.0,0.0,0.0,0.057,0.003,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531004169491,530954169491,531.004169491,530.954169491,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531092580856,531042580856,531.092580856,531.042580856,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531094868661,531044868661,531.094868661,531.044868661,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531096326101,531046326101,531.096326101,531.046326101,DVL_H1000,BI,0.046,0.005,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531100940794,531050940794,531.100940794,531.050940794,DVL_H1000,BS,0.046,0.005,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531102104238,531052104238,531.102104238,531.052104238,DVL_H1000,BE,0.0,0.0,0.0,0.057,0.003,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531104259920,531054259920,531.10425992,531.05425992,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531172847113,531122847113,531.172847113,531.122847113,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531174635299,531124635299,531.174635299,531.124635299,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531176050157,531126050157,531.176050157,531.126050157,DVL_H1000,BI,0.047,0.005,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531180900514,531130900514,531.180900514,531.130900514,DVL_H1000,BS,0.047,0.005,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531182052291,531132052291,531.182052291,531.132052291,DVL_H1000,BE,0.0,0.0,0.0,0.057,0.003,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531184438678,531134438678,531.184438678,531.134438678,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531271616475,531221616475,531.271616475,531.221616475,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531273430911,531223430911,531.273430911,531.223430911,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531274865310,531224865310,531.27486531,531.22486531,DVL_H1000,BI,0.046,0.006,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531279988080,531229988080,531.27998808,531.22998808,DVL_H1000,BS,0.046,0.006,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531281402354,531231402354,531.281402354,531.231402354,DVL_H1000,BE,0.0,0.0,0.0,0.057,0.004,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531283549286,531233549286,531.283549286,531.233549286,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531371658071,531321658071,531.371658071,531.321658071,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531373435757,531323435757,531.373435757,531.323435757,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531374978946,531324978946,531.374978946,531.324978946,DVL_H1000,BI,0.043,0.006,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531380214007,531330214007,531.380214007,531.330214007,DVL_H1000,BS,0.043,0.006,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531381382117,531331382117,531.381382117,531.331382117,DVL_H1000,BE,0.0,0.0,0.0,0.053,0.005,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531383520299,531333520299,531.383520299,531.333520299,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531451907995,531401907995,531.451907995,531.401907995,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531453678681,531403678681,531.453678681,531.403678681,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531455327453,531405327453,531.455327453,531.405327453,DVL_H1000,BI,0.037,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531460309933,531410309933,531.460309933,531.410309933,DVL_H1000,BS,0.037,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531461477460,531411477460,531.46147746,531.41147746,DVL_H1000,BE,0.0,0.0,0.0,0.05,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531463621183,531413621183,531.463621183,531.413621183,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531551577137,531501577137,531.551577137,531.501577137,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531553633945,531503633945,531.553633945,531.503633945,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531555054927,531505054927,531.555054927,531.505054927,DVL_H1000,BI,0.03,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531559861826,531509861826,531.559861826,531.509861826,DVL_H1000,BS,0.03,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531561037228,531511037228,531.561037228,531.511037228,DVL_H1000,BE,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531563168702,531513168702,531.563168702,531.513168702,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531651912729,531601912729,531.651912729,531.601912729,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531653724540,531603724540,531.65372454,531.60372454,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531655143481,531605143481,531.655143481,531.605143481,DVL_H1000,BI,0.024,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531659945713,531609945713,531.659945713,531.609945713,DVL_H1000,BS,0.024,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531661134240,531611134240,531.66113424,531.61113424,DVL_H1000,BE,0.0,0.0,0.0,0.035,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531663506628,531613506628,531.663506628,531.613506628,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531734348376,531684348376,531.734348376,531.684348376,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531736131313,531686131313,531.736131313,531.686131313,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531737564545,531687564545,531.737564545,531.687564545,DVL_H1000,BI,0.022,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531742757314,531692757314,531.742757314,531.692757314,DVL_H1000,BS,0.022,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531744208629,531694208629,531.744208629,531.694208629,DVL_H1000,BE,0.0,0.0,0.0,0.028,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531746351478,531696351478,531.746351478,531.696351478,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531833611524,531783611524,531.833611524,531.783611524,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531835364419,531785364419,531.835364419,531.785364419,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531836788609,531786788609,531.836788609,531.786788609,DVL_H1000,BI,0.023,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531842457664,531792457664,531.842457664,531.792457664,DVL_H1000,BS,0.023,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531843659024,531793659024,531.843659024,531.793659024,DVL_H1000,BE,0.0,0.0,0.0,0.027,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531845791665,531795791665,531.845791665,531.795791665,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531933758118,531883758118,531.933758118,531.883758118,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
531935534638,531885534638,531.935534638,531.885534638,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531937257200,531887257200,531.9372572,531.8872572,DVL_H1000,BI,0.027,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531941919142,531891919142,531.941919142,531.891919142,DVL_H1000,BS,0.027,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531943092503,531893092503,531.943092503,531.893092503,DVL_H1000,BE,0.0,0.0,0.0,0.029,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
531945237976,531895237976,531.945237976,531.895237976,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
532016211848,531966211848,532.016211848,531.966211848,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,,,False
532018238907,531968238907,532.018238907,531.968238907,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
532019649389,531969649389,532.019649389,531.969649389,DVL_H1000,BI,0.034,0.004,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
532024465621,531974465621,532.024465621,531.974465621,DVL_H1000,BS,0.034,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
532025630524,531975630524,532.025630524,531.975630524,DVL_H1000,BE,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
532027764331,531977764331,532.027764331,531.977764331,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.0,0.0,,,False
