MonoNS,EstNS,MonoS,EstS,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,YawDeg,AngX,AngY,AngZ
558412184570,558410184570,558.41218457,558.41018457,-0.023,0.097,0.997,-0.427,1.526,7.385,-58.64518798972291,5.622,1.545,-12.218
558422367111,558420367111,558.422367111,558.420367111,-0.023,0.097,0.997,-0.427,1.526,7.324,-58.56255150258076,5.619,1.546,-12.144
558432577359,558430577359,558.432577359,558.430577359,-0.023,0.097,0.997,-0.427,1.526,7.324,-58.480709095133335,5.617,1.547,-12.07
558442787900,558440787900,558.4427879,558.4407879,-0.023,0.097,0.997,-0.427,1.526,7.324,-58.3990778304115,5.615,1.549,-11.989
558452971607,558450971607,558.452971607,558.450971607,-0.024,0.097,0.997,-0.427,1.526,7.324,-58.317899271287054,5.613,1.55,-11.915
558463209856,558461209856,558.463209856,558.461209856,-0.023,0.097,0.997,-0.427,1.526,7.324,-58.23625405248305,5.611,1.552,-11.842
558474008097,558472008097,558.474008097,558.472008097,-0.023,0.097,0.997,-0.366,1.587,7.324,-58.15166294654615,5.61,1.553,-11.768
558483955266,558481955266,558.483955266,558.481955266,-0.024,0.097,0.997,-0.366,1.587,7.324,-58.07206076767232,5.608,1.555,-11.687
558494111557,558492111557,558.494111557,558.492111557,-0.024,0.097,0.997,-0.366,1.587,7.324,-57.99112988299154,5.607,1.557,-11.613
558504320347,558502320347,558.504320347,558.502320347,-0.024,0.096,0.996,-0.366,1.587,7.324,-57.9101615700693,5.606,1.559,-11.54
558514535846,558512535846,558.514535846,558.512535846,-0.024,0.096,0.996,-0.305,1.587,7.324,-57.82910796867071,5.604,1.561,-11.466
558524738803,558522738803,558.524738803,558.522738803,-0.024,0.096,0.996,-0.305,1.587,7.324,-57.74846857968125,5.603,1.563,-11.385
558535114425,558533114425,558.535114425,558.533114425,-0.024,0.096,0.996,-0.305,1.587,7.324,-57.66741365969849,5.602,1.566,-11.312
558545250008,558543250008,558.545250008,558.543250008,-0.024,0.096,0.996,-0.305,1.587,7.324,-57.58635544241466,5.601,1.568,-11.238
558555335424,558553335424,558.555335424,558.553335424,-0.024,0.096,0.996,-0.244,1.587,7.324,-57.50540647682007,5.6,1.57,-11.165
558565383217,558563383217,558.565383217,558.563383217,-0.024,0.096,0.996,-0.244,1.587,7.324,-57.42576694638149,5.6,1.572,-11.091
558575605132,558573605132,558.575605132,558.573605132,-0.024,0.096,0.996,-0.244,1.648,12.573,-57.32974253088667,5.6,1.575,-11.018
558585978420,558583978420,558.58597842,558.58397842,-0.024,0.096,0.996,-0.244,1.648,7.324,-57.23797110583968,5.599,1.578,-10.937
558596162419,558594162419,558.596162419,558.594162419,-0.024,0.096,0.996,-0.183,1.648,7.324,-57.14836276941785,5.599,1.58,-10.864
558606301502,558604301502,558.606301502,558.604301502,-0.024,0.096,0.996,-0.183,1.648,7.324,-57.06257394284662,5.599,1.583,-10.79
558616725248,558614725248,558.616725248,558.614725248,-0.024,0.096,0.996,-0.183,1.648,12.573,-56.960387130418766,5.599,1.585,-10.717
558626712958,558624712958,558.626712958,558.624712958,-0.024,0.095,0.995,-0.183,1.648,7.324,-56.867393301180144,5.6,1.588,-10.636
558637027331,558635027331,558.637027331,558.635027331,-0.024,0.095,0.995,-0.122,1.648,7.324,-56.77562383686669,5.6,1.591,-10.563
558647233204,558645233204,558.647233204,558.645233204,-0.024,0.095,0.995,-0.122,1.648,7.324,-56.68766849043958,5.6,1.594,-10.489
558657409329,558655409329,558.657409329,558.655409329,-0.024,0.095,0.995,-0.122,1.648,7.324,-56.60138327008255,5.601,1.597,-10.416
558667566495,558665566495,558.667566495,558.665566495,-0.024,0.095,0.995,-0.122,1.709,7.324,-56.5170689449039,5.601,1.6,-10.343
558677834784,558675834784,558.677834784,558.675834784,-0.024,0.095,0.995,-0.122,1.709,7.263,-56.433105000092354,5.602,1.603,-10.262
558688002159,558686002159,558.688002159,558.686002159,-0.024,0.095,0.995,-0.122,1.709,7.263,-56.35087331756438,5.603,1.606,-10.189
558698242740,558696242740,558.69824274,558.69624274,-0.024,0.095,0.995,-0.061,1.709,7.263,-56.268862727100505,5.603,1.609,-10.116
558708511905,558706511905,558.708511905,558.706511905,-0.024,0.095,0.995,-0.061,1.709,7.263,-56.18673253229999,5.604,1.612,-10.043
558718723904,558716723904,558.718723904,558.716723904,-0.024,0.095,0.995,-0.061,1.709,7.263,-56.10551652066464,5.605,1.615,-9.97
558728917527,558726917527,558.728917527,558.726917527,-0.024,0.095,0.995,-0.061,1.709,7.263,-56.02467393786973,5.606,1.618,-9.889
558739173859,558737173859,558.739173859,558.737173859,-0.024,0.095,0.995,-0.061,1.709,7.263,-55.94382121695179,5.607,1.621,-9.816
558749358733,558747358733,558.749358733,558.747358733,-0.024,0.095,0.995,-0.061,1.709,7.263,-55.863106680447835,5.608,1.625,-9.744
558759581232,558757581232,558.759581232,558.757581232,-0.024,0.095,0.994,-0.061,1.709,7.263,-55.78239967252563,5.609,1.628,-9.671
558769746856,558767746856,558.769746856,558.767746856,-0.024,0.095,0.994,-0.061,1.709,7.263,-55.70229509065185,5.61,1.631,-9.59
558780043437,558778043437,558.780043437,558.778043437,-0.024,0.095,0.994,-0.061,1.709,7.263,-55.621456076807334,5.611,1.634,-9.518
558790236769,558788236769,558.790236769,558.788236769,-0.024,0.095,0.994,-0.061,1.709,7.263,-55.5409384196278,5.612,1.637,-9.445
558800579433,558798579433,558.800579433,558.798579433,-0.024,0.095,0.994,-0.061,1.709,7.263,-55.459505139401095,5.613,1.64,-9.372
558810727557,558808727557,558.810727557,558.808727557,-0.024,0.095,0.994,-0.061,1.709,7.263,-55.37970717578469,5.614,1.644,-9.292
558820906598,558818906598,558.820906598,558.818906598,-0.024,0.095,0.994,-0.061,1.709,7.202,-55.299894682628306,5.614,1.647,-9.219
558831097014,558829097014,558.831097014,558.829097014,-0.024,0.095,0.994,-0.061,1.709,7.202,-55.21983466401519,5.615,1.649,-9.147
558841488093,558839488093,558.841488093,558.839488093,-0.024,0.095,0.994,-0.061,1.709,7.202,-55.13847841926212,5.616,1.652,-9.074
558851716717,558849716717,558.851716717,558.849716717,-0.024,0.095,0.994,-0.061,1.709,12.451,-55.04347599582961,5.617,1.655,-9.002
558861931049,558859931049,558.861931049,558.859931049,-0.024,0.095,0.994,-0.122,1.709,7.202,-54.95292555684855,5.617,1.658,-8.922
558872142173,558870142173,558.872142173,558.870142173,-0.024,0.095,0.994,-0.122,1.709,7.202,-54.86531347036246,5.617,1.66,-8.85
558882534127,558880534127,558.882534127,558.880534127,-0.024,0.095,0.994,-0.122,1.648,7.202,-54.778459482918905,5.618,1.663,-8.778
558892761001,558890761001,558.892761001,558.890761001,-0.024,0.095,0.994,-0.122,1.648,12.451,-54.67960536361782,5.618,1.665,-8.705
558902889001,558900889001,558.902889001,558.900889001,-0.024,0.095,0.994,-0.122,1.648,7.202,-54.586878935409246,5.619,1.668,-8.626
558913011750,558911011750,558.91301175,558.91101175,-0.024,0.095,0.994,-0.122,1.648,7.202,-54.498263723389485,5.619,1.67,-8.554
558923154333,558921154333,558.923154333,558.921154333,-0.024,0.095,0.994,-0.122,1.648,7.202,-54.41131433966,5.62,1.672,-8.481
558933481539,558931481539,558.933481539,558.931481539,-0.024,0.095,0.994,-0.122,1.648,7.202,-54.32592322716025,5.62,1.674,-8.409
558943846077,558941846077,558.943846077,558.941846077,-0.024,0.095,0.994,-0.183,1.587,7.202,-54.24112173821707,5.62,1.676,-8.33
558954076451,558952076451,558.954076451,558.952076451,-0.024,0.095,0.994,-0.183,1.587,7.141,-54.15875004250498,5.621,1.677,-8.258
558964328991,558962328991,558.964328991,558.962328991,-0.024,0.095,0.994,-0.183,1.587,7.141,-54.0774360685409,5.621,1.679,-8.186
558974472157,558972472157,558.974472157,558.972472157,-0.024,0.095,0.994,-0.183,1.587,7.141,-53.997109369054584,5.621,1.68,-8.114
558984682114,558982682114,558.984682114,558.982682114,-0.024,0.095,0.994,-0.183,1.526,12.39,-53.90159476252018,5.621,1.681,-8.042
558994957404,558992957404,558.994957404,558.992957404,-0.024,0.095,0.994,-0.183,1.526,7.141,-53.8119176338871,5.621,1.682,-7.963
559005122444,559003122444,559.005122444,559.003122444,-0.024,0.095,0.994,-0.183,1.526,7.141,-53.723379346754044,5.621,1.683,-7.891
559015417567,559013417567,559.015417567,559.013417567,-0.025,0.096,0.994,-0.183,1.526,7.141,-53.637663442717624,5.622,1.684,-7.819
559025413443,559023413443,559.025413443,559.023413443,-0.025,0.096,0.994,-0.183,1.465,7.141,-53.5557953789298,5.622,1.685,-7.747
559035458611,559033458611,559.035458611,559.033458611,-0.025,0.096,0.994,-0.183,1.465,7.141,-53.47492253443545,5.623,1.685,-7.675
559045863982,559043863982,559.045863982,559.043863982,-0.025,0.096,0.994,-0.183,1.465,7.141,-53.39345663074668,5.623,1.686,-7.596
559056321853,559054321853,559.056321853,559.054321853,-0.025,0.096,0.994,-0.183,1.404,7.141,-53.31122408591121,5.624,1.686,-7.524
559066893472,559064893472,559.066893472,559.064893472,-0.025,0.096,0.994,-0.183,1.404,7.141,-53.23098701702909,5.624,1.687,-7.452
559076629768,559074629768,559.076629768,559.074629768,-0.025,0.096,0.994,-0.183,1.404,7.141,-53.15051212812768,5.625,1.687,-7.38
559086746393,559084746393,559.086746393,559.084746393,-0.025,0.096,0.994,-0.122,1.404,7.141,-53.07147685784809,5.626,1.686,-7.308
559096962184,559094962184,559.096962184,559.094962184,-0.025,0.096,0.994,-0.122,1.343,7.202,-52.99154272663717,5.626,1.686,-7.229
559107226390,559105226390,559.10722639,559.10522639,-0.025,0.096,0.994,-0.122,1.343,7.202,-52.91128290828083,5.627,1.686,-7.157
559117386181,559115386181,559.117386181,559.115386181,-0.025,0.096,0.994,-0.122,1.343,7.202,-52.83204658053953,5.628,1.685,-7.085
559127615971,559125615971,559.127615971,559.125615971,-0.025,0.096,0.994,-0.122,1.343,7.202,-52.752203578091894,5.629,1.684,-7.013
559137818928,559135818928,559.137818928,559.135818928,-0.026,0.096,0.994,-0.122,1.282,7.202,-52.67247222170568,5.63,1.683,-6.933
559147880720,559145880720,559.14788072,559.14588072,-0.026,0.096,0.994,-0.122,1.282,7.202,-52.59393371196022,5.631,1.683,-6.861
559158128594,559156128594,559.158128594,559.156128594,-0.026,0.096,0.995,-0.122,1.282,7.202,-52.51397903275452,5.632,1.682,-6.789
559168356342,559166356342,559.168356342,559.166356342,-0.026,0.096,0.995,-0.122,1.282,7.202,-52.4340987869993,5.633,1.681,-6.717
559180532983,559178532983,559.180532983,559.178532983,-0.026,0.096,0.994,-0.122,1.221,7.202,-52.352610698560284,5.634,1.68,-6.645
559191540930,559189540930,559.19154093,559.18954093,-0.026,0.096,0.994,-0.061,1.221,12.451,-52.2598929004794,5.635,1.679,-6.573
559199136128,559197136128,559.199136128,559.197136128,-0.026,0.096,0.994,-0.061,1.221,7.202,-52.16882536845207,5.637,1.678,-6.494
559209290086,559207290086,559.209290086,559.207290086,-0.026,0.096,0.994,-0.061,1.221,7.141,-52.08166669054335,5.638,1.676,-6.422
559219509959,559217509959,559.219509959,559.217509959,-0.026,0.096,0.994,-0.061,1.16,7.141,-51.9969662698451,5.639,1.675,-6.35
559229761041,559227761041,559.229761041,559.227761041,-0.026,0.096,0.994,-0.061,1.16,7.141,-51.913340187873786,5.641,1.673,-6.271
559240221245,559238221245,559.240221245,559.238221245,-0.026,0.096,0.994,-0.061,1.16,7.141,-51.829965410284004,5.642,1.671,-6.199
559254328987,559252328987,559.254328987,559.252328987,-0.026,0.096,0.995,0.0,0.0,7.141,-51.71746586169857,5.642,1.669,-6.098
559264543319,559262543319,559.264543319,559.262543319,-0.026,0.096,0.995,0.0,0.0,7.141,-51.637041374811915,5.64,1.668,-6.027
559278410439,559276410439,559.278410439,559.276410439,-0.026,0.096,0.995,0.0,0.0,7.141,-51.52966956956218,5.639,1.666,-5.926
559288285567,559286285567,559.288285567,559.286285567,-0.026,0.096,0.995,0.0,0.0,7.141,-51.4513190209657,5.637,1.665,-5.855
559298492607,559296492607,559.298492607,559.296492607,-0.026,0.096,0.995,0.0,0.0,7.141,-51.37176905120386,5.636,1.664,-5.783
559309096893,559307096893,559.309096893,559.307096893,-0.026,0.096,0.995,0.0,0.0,0.0,-51.31129979738491,5.635,1.662,-5.712
559324201539,559322201539,559.324201539,559.322201539,-0.026,0.096,0.995,0.0,0.0,7.08,-51.245580288358255,5.634,1.661,-5.633
559329553890,559327553890,559.32955389,559.32755389,-0.026,0.096,0.995,0.0,0.0,7.08,-51.17759683764441,5.632,1.66,-5.562
559339803805,559337803805,559.339803805,559.337803805,-0.026,0.096,0.995,0.0,0.0,7.08,-51.106407038429495,5.631,1.659,-5.483
559350209468,559348209468,559.350209468,559.348209468,-0.026,0.096,0.995,0.0,0.0,7.08,-51.03189276253731,5.63,1.658,-5.412
559360580423,559358580423,559.360580423,559.358580423,-0.026,0.096,0.995,0.0,0.0,7.08,-50.956127522783355,5.629,1.657,-5.341
559370774630,559368774630,559.37077463,559.36877463,-0.026,0.096,0.995,0.0,0.0,7.08,-50.88044624729108,5.628,1.655,-5.263
559381034462,559379034462,559.381034462,559.379034462,-0.026,0.096,0.995,0.0,0.0,7.08,-50.80364755633848,5.626,1.654,-5.191
559391210294,559389210294,559.391210294,559.389210294,-0.026,0.097,0.996,0.0,0.0,7.08,-50.726871306238564,5.625,1.653,-5.12
559401476542,559399476542,559.401476542,559.399476542,-0.026,0.097,0.996,0.0,0.0,7.08,-50.64902523112637,5.624,1.652,-5.049
559411686499,559409686499,559.411686499,559.409686499,-0.026,0.097,0.996,0.0,0.0,7.08,-50.57135096478092,5.623,1.651,-4.978
559421872831,559419872831,559.421872831,559.419872831,-0.026,0.097,0.996,0.0,0.0,7.08,-50.49362959916284,5.622,1.65,-4.9
559432099705,559430099705,559.432099705,559.430099705,-0.026,0.097,0.996,0.0,0.0,7.08,-50.415472268591756,5.621,1.649,-4.829
559442322203,559440322203,559.442322203,559.440322203,-0.026,0.097,0.996,0.0,0.0,7.08,-50.33723565086168,5.62,1.648,-4.758
559452570660,559450570660,559.45257066,559.45057066,-0.026,0.097,0.996,0.0,0.0,7.08,-50.2586373387201,5.619,1.647,-4.688
559462985073,559460985073,559.462985073,559.460985073,-0.026,0.097,0.996,0.0,0.0,7.08,-50.17888092539461,5.618,1.646,-4.61
559473174614,559471174614,559.473174614,559.471174614,-0.026,0.097,0.996,0.0,0.0,7.08,-50.10054860371888,5.617,1.645,-4.539
559483355988,559481355988,559.483355988,559.481355988,-0.026,0.097,0.996,0.0,0.0,7.08,-50.02251654743227,5.616,1.644,-4.468
559493595403,559491595403,559.493595403,559.491595403,-0.026,0.097,0.996,0.0,0.0,0.0,-49.96413176315561,5.615,1.643,-4.397
559503965191,559501965191,559.503965191,559.501965191,-0.026,0.097,0.996,0.0,0.0,7.08,-49.8990611635935,5.614,1.642,-4.319
559514188273,559512188273,559.514188273,559.512188273,-0.026,0.097,0.996,0.0,0.0,7.08,-49.83097570784515,5.613,1.641,-4.248
559524432355,559522432355,559.524432355,559.522432355,-0.026,0.097,0.996,0.0,0.0,7.08,-49.76010265869396,5.612,1.64,-4.177
559534718436,559532718436,559.534718436,559.532718436,-0.026,0.097,0.996,0.0,0.0,0.0,-49.706868424873036,5.611,1.638,-4.106
559545075391,559543075391,559.545075391,559.543075391,-0.026,0.097,0.996,0.0,0.0,7.08,-49.64729124820269,5.61,1.637,-4.028
559555119392,559553119392,559.555119392,559.553119392,-0.026,0.097,0.996,0.0,0.0,7.08,-49.58179383104784,5.61,1.636,-3.957
559565442806,559563442806,559.565442806,559.563442806,-0.026,0.097,0.996,0.0,0.0,7.08,-49.51226118698385,5.609,1.635,-3.886
559575725970,559573725970,559.57572597,559.57372597,-0.026,0.097,0.996,0.0,0.0,7.08,-49.44024323458547,5.608,1.633,-3.815
559586104217,559584104217,559.586104217,559.584104217,-0.026,0.097,0.996,0.0,0.0,7.08,-49.36517551839158,5.608,1.632,-3.737
559596255550,559594255550,559.59625555,559.59425555,-0.026,0.097,0.996,0.0,0.0,7.08,-49.290815035140746,5.607,1.63,-3.666
559606544839,559604544839,559.606544839,559.604544839,-0.026,0.097,0.996,0.0,0.0,7.08,-49.21476725788805,5.607,1.629,-3.595
559616710755,559614710755,559.616710755,559.614710755,-0.026,0.097,0.996,0.0,0.0,7.08,-49.13822606961561,5.606,1.628,-3.524
559626975836,559624975836,559.626975836,559.624975836,-0.026,0.097,0.996,0.0,0.0,7.019,-49.06119420052508,5.605,1.626,-3.446
559637142627,559635142627,559.637142627,559.635142627,-0.026,0.097,0.996,0.0,0.0,7.08,-48.9840557143846,5.605,1.625,-3.376
559647396917,559645396917,559.647396917,559.645396917,-0.025,0.097,0.996,0.0,0.0,7.08,-48.906046232428125,5.604,1.624,-3.305
559657871704,559655871704,559.657871704,559.655871704,-0.025,0.097,0.996,0.0,0.0,0.0,-48.847237618404144,5.603,1.623,-3.234
559667855622,559665855622,559.667855622,559.665855622,-0.025,0.097,0.996,0.0,0.0,7.08,-48.78537506397322,5.601,1.622,-3.156
559678053329,559676053329,559.678053329,559.676053329,-0.025,0.097,0.996,0.0,0.0,7.08,-48.71799536573567,5.599,1.622,-3.085
559688272911,559686272911,559.688272911,559.686272911,-0.025,0.097,0.996,0.0,0.0,7.019,-48.64759819798617,5.597,1.621,-3.014
559698497452,559696497452,559.698497452,559.696497452,-0.025,0.097,0.996,0.0,0.0,7.019,-48.57513396521254,5.596,1.62,-2.943
559708906906,559706906906,559.708906906,559.706906906,-0.025,0.097,0.996,0.0,0.0,7.019,-48.4999306634606,5.594,1.62,-2.866
559719232653,559717232653,559.719232653,559.717232653,-0.025,0.097,0.996,-0.061,0.061,7.019,-48.423540583319124,5.592,1.619,-2.795
559729439986,559727439986,559.729439986,559.727439986,-0.025,0.097,0.996,-0.061,0.122,7.019,-48.3477273060239,5.589,1.62,-2.725
559739690775,559737690775,559.739690775,559.737690775,-0.025,0.097,0.996,-0.061,0.122,0.0,-48.29118715056802,5.586,1.621,-2.654
559749917357,559747917357,559.749917357,559.747917357,-0.025,0.097,0.996,-0.122,0.122,7.019,-48.22886987145563,5.583,1.621,-2.577
559760463018,559758463018,559.760463018,559.758463018,-0.025,0.097,0.996,-0.122,0.122,7.019,-48.16002895004137,5.58,1.622,-2.507
559770680267,559768680267,559.770680267,559.768680267,-0.024,0.097,0.995,-0.122,0.122,0.0,-48.110053238959374,5.576,1.624,-2.436
559780879724,559778879724,559.780879724,559.778879724,-0.024,0.097,0.995,-0.122,0.183,7.019,-48.052447412008334,5.572,1.625,-2.359
559791283637,559789283637,559.791283637,559.789283637,-0.024,0.097,0.995,-0.122,0.183,6.958,-47.988248122595856,5.569,1.625,-2.289
559801479594,559799479594,559.801479594,559.799479594,-0.024,0.097,0.995,-0.183,0.183,6.958,-47.92109604248358,5.565,1.626,-2.219
559811715801,559809715801,559.811715801,559.809715801,-0.024,0.097,0.995,-0.183,0.183,6.958,-47.851143862989765,5.56,1.627,-2.149
559821906800,559819906800,559.8219068,559.8199068,-0.024,0.097,0.995,-0.183,0.244,6.958,-47.77935907255498,5.556,1.628,-2.072
559832180048,559830180048,559.832180048,559.830180048,-0.024,0.097,0.995,-0.183,0.244,6.897,-47.70558540451196,5.552,1.63,-2.003
559842394380,559840394380,559.84239438,559.84039438,-0.024,0.097,0.995,-0.183,0.244,6.897,-47.63138054744576,5.547,1.631,-1.933
559852725961,559850725961,559.852725961,559.850725961,-0.024,0.097,0.995,-0.244,0.244,0.0,-47.576100106519185,5.542,1.633,-1.864
559863095166,559861095166,559.863095166,559.861095166,-0.024,0.097,0.995,-0.244,0.305,6.897,-47.51386392085066,5.538,1.635,-1.787
559877138159,559875138159,559.877138159,559.875138159,-0.024,0.097,0.995,-0.244,0.305,6.897,-47.424335421377144,5.531,1.638,-1.697
559888058315,559886058315,559.888058315,559.886058315,-0.024,0.097,0.995,-0.244,0.305,6.897,-47.34741323030635,5.525,1.64,-1.614
559898258356,559896258356,559.898258356,559.896258356,-0.023,0.097,0.995,-0.244,0.366,6.897,-47.27596919549121,5.52,1.642,-1.544
559908447313,559906447313,559.908447313,559.906447313,-0.023,0.097,0.995,-0.244,0.366,6.897,-47.20331328904039,5.515,1.644,-1.475
559918673603,559916673603,559.918673603,559.916673603,-0.023,0.097,0.995,-0.244,0.366,0.0,-47.14884824657731,5.51,1.646,-1.406
559928858477,559926858477,559.928858477,559.926858477,-0.023,0.097,0.995,-0.305,0.366,6.836,-47.08864535875136,5.504,1.648,-1.33
559939116559,559937116559,559.939116559,559.937116559,-0.023,0.097,0.995,-0.305,0.366,6.836,-47.02366506785188,5.499,1.649,-1.262
559949463014,559947463014,559.949463014,559.947463014,-0.023,0.097,0.995,-0.305,0.427,6.897,-46.95471066626096,5.494,1.651,-1.193
559959671221,559957671221,559.959671221,559.957671221,-0.023,0.097,0.995,-0.305,0.427,0.0,-46.903731882280546,5.488,1.653,-1.124
559969944469,559967944469,559.969944469,559.967944469,-0.023,0.097,0.995,-0.305,0.427,6.897,-46.84565007210124,5.484,1.655,-1.048
559980334382,559978334382,559.980334382,559.978334382,-0.023,0.097,0.995,-0.244,0.488,6.836,-46.781545058429764,5.48,1.657,-0.979
559990548714,559988548714,559.990548714,559.988548714,-0.023,0.097,0.995,-0.305,0.305,6.836,-46.71488918289061,5.477,1.658,-0.91
560000730963,559998730963,560.000730963,559.998730963,-0.023,0.097,0.995,-0.244,0.244,6.836,-46.645934031523375,5.473,1.657,-0.834
560010960753,560008960753,560.010960753,560.008960753,-0.023,0.097,0.995,-0.244,0.427,6.775,-46.5749160193039,5.47,1.658,-0.766
560021489498,560019489498,560.021489498,560.019489498,-0.023,0.097,0.995,-0.244,0.305,6.653,-46.50090665180078,5.468,1.659,-0.699
560031443958,560029443958,560.031443958,560.029443958,-0.024,0.097,0.994,-0.244,0.0,6.531,-46.4307007459611,5.465,1.658,-0.632
560041979120,560039979120,560.04197912,560.03997912,-0.024,0.097,0.994,-0.244,-0.122,6.47,-46.35609768864997,5.462,1.654,-0.561
560052123453,560050123453,560.052123453,560.050123453,-0.024,0.097,0.994,-0.244,-0.061,6.348,-46.284759802283716,5.459,1.651,-0.496
560062623906,560060623906,560.062623906,560.060623906,-0.024,0.097,0.994,-0.244,-0.244,6.287,-46.211549686353194,5.456,1.648,-0.433
560072821905,560070821905,560.072821905,560.070821905,-0.024,0.097,0.994,-0.244,-0.488,6.226,-46.140615674380214,5.454,1.641,-0.364
560083030987,560081030987,560.083030987,560.081030987,-0.024,0.097,0.994,-0.244,-0.671,6.226,-46.069931166242974,5.451,1.633,-0.302
560093228986,560091228986,560.093228986,560.091228986,-0.024,0.097,0.994,-0.183,-0.854,6.287,-45.999606761873316,5.449,1.624,-0.239
560103391402,560101391402,560.103391402,560.101391402,-0.024,0.097,0.994,-0.183,-1.038,6.409,-45.92905692158805,5.447,1.612,-0.175
560113815148,560111815148,560.113815148,560.111815148,-0.024,0.097,0.994,-0.122,-1.16,6.531,-45.8560591249264,5.446,1.598,-0.104
560124070896,560122070896,560.124070896,560.122070896,-0.024,0.097,0.994,-0.122,-1.465,6.653,-45.7837774839993,5.445,1.582,-0.037
560134278228,560132278228,560.134278228,560.132278228,-0.024,0.097,0.994,-0.122,-1.709,6.775,-45.71053775042286,5.444,1.565,0.029
560144356062,560142356062,560.144356062,560.142356062,-0.024,0.097,0.994,-0.122,-2.014,6.897,-45.637642311431385,5.443,1.544,0.097
560154546186,560152546186,560.154546186,560.152546186,-0.042,0.098,0.994,-0.122,-2.258,7.019,-45.56282442242983,5.443,1.522,0.167
560164723477,560162723477,560.164723477,560.162723477,-0.042,0.098,0.994,-0.122,-2.563,7.202,-45.48651482505732,5.445,1.503,0.246
560175144014,560173144014,560.175144014,560.173144014,-0.042,0.098,0.994,-0.061,-2.869,7.385,-45.407034876277706,5.447,1.483,0.319
560185192098,560183192098,560.185192098,560.183192098,-0.042,0.098,0.994,-0.061,-3.235,7.568,-45.328824447178306,5.449,1.46,0.394
560195419555,560193419555,560.195419555,560.193419555,-0.042,0.098,0.994,-0.061,-3.479,7.751,-45.24787335554744,5.451,1.435,0.471
560205654887,560203654887,560.205654887,560.203654887,-0.042,0.098,0.994,-0.122,-3.845,7.935,-45.16506015629311,5.453,1.406,0.55
560215719304,560213719304,560.215719304,560.213719304,-0.042,0.098,0.994,-0.122,-4.089,8.179,-45.081557887278656,5.455,1.372,0.639
560225882595,560223882595,560.225882595,560.223882595,-0.042,0.098,0.994,-0.122,-4.333,8.423,-44.99495830965861,5.457,1.338,0.722
560236168676,560234168676,560.236168676,560.234168676,-0.042,0.098,0.994,-0.183,-4.578,8.606,-44.905268187914146,5.459,1.302,0.808
560246299301,560244299301,560.246299301,560.244299301,-0.042,0.098,0.994,-0.183,-4.7,8.728,-44.815521290818296,5.46,1.264,0.895
560256511591,560254511591,560.256511591,560.254511591,-0.042,0.098,0.994,-0.183,-4.761,8.85,-44.72325123063024,5.462,1.226,0.983
560266964795,560264964795,560.266964795,560.264964795,-0.042,0.098,0.994,-0.244,-4.822,8.972,-44.627606545300075,5.463,1.183,1.082
560277170961,560275170961,560.277170961,560.275170961,-0.042,0.098,0.994,-0.244,-4.883,9.033,-44.532707452726974,5.464,1.144,1.172
560287211753,560285211753,560.287211753,560.285211753,-0.07,0.1,0.995,-0.305,-4.883,9.094,-44.438115385033825,5.467,1.116,1.264
560297440085,560295440085,560.297440085,560.295440085,-0.07,0.1,0.995,-0.305,-4.822,9.216,-44.34069690179965,5.47,1.093,1.355
560307960372,560305960372,560.307960372,560.305960372,-0.07,0.1,0.995,-0.366,-4.761,2.258,-44.26034137589821,5.473,1.07,1.448
560317923582,560315923582,560.317923582,560.315923582,-0.07,0.1,0.995,-0.366,-4.7,9.46,-44.17752737221211,5.476,1.049,1.552
560328092414,560326092414,560.328092414,560.326092414,-0.07,0.1,0.995,-0.366,-4.639,9.583,-44.08798991720625,5.479,1.029,1.647
560338446161,560336446161,560.338446161,560.336446161,-0.07,0.1,0.995,-0.427,-4.639,9.705,-43.99362453781744,5.482,1.009,1.744
560348697243,560346697243,560.348697243,560.346697243,-0.07,0.1,0.995,-0.427,-4.517,9.827,-43.894022961923724,5.484,0.99,1.842
560358701869,560356701869,560.358701869,560.356701869,-0.07,0.1,0.995,-0.488,-4.211,9.949,-43.795670445926184,5.486,0.973,1.951
560368986783,560366986783,560.368986783,560.366986783,-0.07,0.1,0.995,-0.549,-4.028,10.01,-43.69281735958822,5.487,0.959,2.052
560379146283,560377146283,560.379146283,560.377146283,-0.07,0.1,0.995,-0.549,-3.784,10.132,-43.58828062937541,5.488,0.947,2.153
560389511988,560387511988,560.389511988,560.387511988,-0.07,0.1,0.995,-0.61,-3.54,10.132,-43.48077475824611,5.488,0.938,2.254
560399775611,560397775611,560.399775611,560.397775611,-0.07,0.1,0.995,-0.61,-3.357,10.193,-43.37305090205107,5.489,0.93,2.367
560410009193,560408009193,560.410009193,560.408009193,-0.059,0.096,0.995,-0.61,-3.113,10.254,-43.264455124451835,5.488,0.923,2.469
560420330273,560418330273,560.420330273,560.418330273,-0.059,0.096,0.995,-0.61,-2.991,10.254,-43.15587257485736,5.485,0.915,2.572
560430453315,560428453315,560.430453315,560.428453315,-0.059,0.096,0.995,-0.61,-2.808,10.315,-43.045595864998084,5.483,0.907,2.675
560440649564,560438649564,560.440649564,560.438649564,-0.059,0.096,0.995,-0.61,-2.808,3.296,-42.955340520169614,5.48,0.9,2.779
560451050852,560449050852,560.451050852,560.449050852,-0.059,0.096,0.995,-0.549,-2.747,10.437,-42.857119513647575,5.477,0.893,2.894
