MonoNS,EstNS,MonoS,EstS,t_unix,AccX,AccY,AccZ,AsX,AsY,AsZ,HX,HY,HZ,AngX,AngY,AngZ,TemperatureC
361055135808,361053135808,361.055135808,361.053135808,1768044176.3323307,-0.023,0.088,0.995,0.488,-0.488,-0.61,-38.961,-40.183,-46.878,5.338,1.267,-166.128,
361065311932,361063311932,361.065311932,361.063311932,1768044176.3424337,-0.023,0.088,0.995,0.488,-0.488,-0.61,-38.974,-40.183,-46.865,5.341,1.262,-166.135,
361075531806,361073531806,361.075531806,361.073531806,1768044176.3526623,-0.023,0.088,0.995,0.488,-0.488,-0.61,-38.961,-40.222,-47.086,5.344,1.258,-166.141,
361086399463,361084399463,361.086399463,361.084399463,1768044176.3629289,-0.023,0.088,0.995,0.549,-0.488,-0.61,-39.026,-40.313,-47.112,5.347,1.253,-166.148,
361095984678,361093984678,361.095984678,361.093984678,1768044176.3731303,-0.023,0.089,0.996,0.549,-0.488,-0.61,-38.961,-40.209,-46.995,5.35,1.249,-166.154,
361106261426,361104261426,361.106261426,361.104261426,1768044176.383466,-0.023,0.089,0.996,0.549,-0.488,-0.61,-38.948,-40.144,-46.852,5.354,1.244,-166.161,
361116703838,361114703838,361.116703838,361.114703838,1768044176.3938923,-0.023,0.089,0.996,0.549,-0.488,-0.61,-38.961,-40.157,-46.852,5.357,1.239,-166.167,
361127231708,361125231708,361.127231708,361.125231708,1768044176.40444,-0.023,0.089,0.996,0.549,-0.488,-0.61,-38.987,-40.17,-46.839,5.361,1.235,-166.174,
361137616663,361135616663,361.137616663,361.135616663,1768044176.4148288,-0.023,0.089,0.996,0.549,-0.488,-0.61,-38.974,-40.196,-46.839,5.365,1.23,-166.18,
361147996368,361145996368,361.147996368,361.145996368,1768044176.4252062,-0.023,0.089,0.996,0.61,-0.488,-0.61,-38.987,-40.209,-46.826,5.369,1.225,-166.186,
361158391531,361156391531,361.158391531,361.156391531,1768044176.4356012,-0.023,0.089,0.996,0.61,-0.488,-0.61,-38.974,-40.196,-46.852,5.372,1.221,-166.193,
361168784944,361166784944,361.168784944,361.166784944,1768044176.4459965,-0.023,0.089,0.996,0.61,-0.488,-0.61,-38.987,-40.209,-46.943,5.376,1.217,-166.199,
361179168440,361177168440,361.17916844,361.17716844,1768044176.4563792,-0.023,0.089,0.996,0.61,-0.488,-0.61,-39.13,-40.521,-46.891,5.38,1.212,-166.206,
361189558937,361187558937,361.189558937,361.187558937,1768044176.4667535,-0.023,0.089,0.996,0.61,-0.488,-0.61,-39.039,-40.3,-46.787,5.384,1.208,-166.212,
361199975683,361197975683,361.199975683,361.197975683,1768044176.4771461,-0.023,0.089,0.996,0.61,-0.427,-0.61,-38.987,-40.222,-46.774,5.388,1.204,-166.219,
361210515219,361208515219,361.210515219,361.208515219,1768044176.4877071,-0.023,0.089,0.996,0.61,-0.427,0.0,-38.974,-40.222,-46.774,5.392,1.2,-166.225,
361220920007,361218920007,361.220920007,361.218920007,1768044176.4980948,-0.022,0.09,0.996,0.61,-0.427,-0.61,-38.987,-40.209,-46.8,5.395,1.197,-166.232,
361231539834,361229539834,361.231539834,361.229539834,1768044176.5086513,-0.022,0.09,0.996,0.549,-0.427,-0.61,-38.961,-40.222,-46.8,5.399,1.193,-166.238,
361241788999,361239788999,361.241788999,361.239788999,1768044176.5189893,-0.022,0.09,0.996,0.549,-0.366,-0.61,-38.974,-40.222,-46.852,5.403,1.189,-166.245,
361252212454,361250212454,361.252212454,361.250212454,1768044176.5294218,-0.022,0.09,0.996,0.549,-0.366,-0.61,-38.961,-40.222,-46.852,5.407,1.186,-166.251,
361262600034,361260600034,361.262600034,361.260600034,1768044176.53981,-0.022,0.09,0.996,0.549,-0.366,-0.61,-39.091,-40.417,-46.904,5.411,1.182,-166.258,
361273173403,361271173403,361.273173403,361.271173403,1768044176.5503826,-0.022,0.09,0.996,0.549,-0.366,-0.61,-39.104,-40.443,-46.904,5.415,1.179,-166.265,
361283659565,361281659565,361.283659565,361.281659565,1768044176.560802,-0.022,0.09,0.996,0.549,-0.366,-0.61,-39.026,-40.274,-46.761,5.418,1.176,-166.272,
361293948271,361291948271,361.293948271,361.291948271,1768044176.5711436,-0.022,0.09,0.996,0.549,-0.366,-0.61,-38.974,-40.222,-46.813,5.422,1.174,-166.278,
361304472932,361302472932,361.304472932,361.302472932,1768044176.5816925,-0.022,0.09,0.996,0.549,-0.305,0.0,-38.974,-40.222,-46.787,5.425,1.171,-166.284,
361315294507,361313294507,361.315294507,361.313294507,1768044176.5923398,-0.022,0.09,0.996,0.488,-0.305,-0.61,-38.961,-40.235,-46.787,5.429,1.168,-166.291,
361325116260,361323116260,361.32511626,361.32311626,1768044176.6023173,-0.022,0.09,0.996,0.488,-0.305,-0.61,-38.935,-40.261,-46.878,5.431,1.166,-166.298,
361335137803,361333137803,361.335137803,361.333137803,1768044176.6123333,-0.022,0.09,0.996,0.488,-0.244,-0.61,-38.935,-40.261,-46.878,5.434,1.165,-166.304,
361345371093,361343371093,361.345371093,361.343371093,1768044176.6225662,-0.022,0.09,0.996,0.488,-0.244,-0.61,-38.974,-40.261,-46.8,5.437,1.163,-166.311,
361355432302,361353432302,361.355432302,361.353432302,1768044176.6326184,-0.021,0.091,0.996,0.427,-0.183,-0.61,-39.013,-40.326,-46.943,5.439,1.161,-166.317,
361365492344,361363492344,361.365492344,361.363492344,1768044176.642649,-0.021,0.091,0.996,0.427,-0.183,0.0,-39.065,-40.365,-46.852,5.442,1.159,-166.324,
361375662343,361373662343,361.375662343,361.373662343,1768044176.652878,-0.021,0.091,0.996,0.427,-0.183,-0.61,-39.026,-40.287,-46.748,5.445,1.158,-166.331,
361385734927,361383734927,361.385734927,361.383734927,1768044176.662916,-0.021,0.091,0.996,0.427,-0.183,-0.61,-39.013,-40.248,-46.709,5.447,1.157,-166.338,
361395745970,361393745970,361.39574597,361.39374597,1768044176.6729608,-0.021,0.091,0.996,0.366,-0.122,-0.61,-38.987,-40.261,-46.709,5.45,1.156,-166.344,
361405816220,361403816220,361.40581622,361.40381622,1768044176.683004,-0.021,0.091,0.996,0.366,-0.122,-0.61,-38.987,-40.287,-46.722,5.452,1.155,-166.351,
361415998761,361413998761,361.415998761,361.413998761,1768044176.6932113,-0.021,0.091,0.996,0.366,-0.061,-0.61,-38.974,-40.287,-46.722,5.453,1.154,-166.357,
361426036929,361424036929,361.426036929,361.424036929,1768044176.703256,-0.021,0.091,0.996,0.305,-0.061,-0.61,-38.987,-40.287,-46.709,5.455,1.154,-166.364,
361436087054,361434087054,361.436087054,361.434087054,1768044176.713305,-0.021,0.091,0.996,0.305,-0.061,-0.61,-38.974,-40.3,-46.709,5.456,1.154,-166.371,
361446364094,361444364094,361.446364094,361.444364094,1768044176.7235181,-0.021,0.091,0.996,0.305,0.0,-0.671,-38.961,-40.313,-46.839,5.457,1.154,-166.378,
361456488302,361454488302,361.456488302,361.454488302,1768044176.7337036,-0.021,0.091,0.996,0.305,0.0,0.0,-39.091,-40.573,-46.839,5.458,1.155,-166.384,
361466604052,361464604052,361.466604052,361.464604052,1768044176.7437854,-0.021,0.091,0.996,0.244,0.0,-0.671,-39.026,-40.391,-46.709,5.459,1.155,-166.392,
361476692094,361474692094,361.476692094,361.474692094,1768044176.7539015,-0.021,0.092,0.996,0.244,0.0,-0.671,-39.013,-40.326,-46.696,5.46,1.156,-166.399,
361486911384,361484911384,361.486911384,361.484911384,1768044176.7641122,-0.021,0.092,0.996,0.183,0.0,-0.671,-38.974,-40.3,-46.696,5.461,1.157,-166.405,
361496937885,361494937885,361.496937885,361.494937885,1768044176.7741542,-0.021,0.092,0.996,0.183,0.061,-0.671,-38.961,-40.313,-46.709,5.461,1.158,-166.412,
361507153967,361505153967,361.507153967,361.505153967,1768044176.7843697,-0.021,0.092,0.996,0.183,0.061,-0.671,-38.948,-40.326,-46.709,5.461,1.159,-166.419,
361517233259,361515233259,361.517233259,361.515233259,1768044176.7944438,-0.021,0.092,0.996,0.183,0.122,-0.671,-38.961,-40.313,-46.748,5.461,1.16,-166.426,
361527252468,361525252468,361.527252468,361.525252468,1768044176.804467,-0.021,0.092,0.996,0.122,0.122,-0.671,-38.961,-40.326,-46.735,5.461,1.161,-166.433,
361537473800,361535473800,361.5374738,361.5354738,1768044176.8146868,-0.021,0.092,0.996,0.122,0.122,-0.671,-38.961,-40.339,-46.748,5.461,1.163,-166.44,
361547446635,361545446635,361.547446635,361.545446635,1768044176.824656,-0.021,0.092,0.996,0.061,0.183,0.0,-39.182,-40.716,-46.839,5.46,1.165,-166.447,
361557486261,361555486261,361.557486261,361.555486261,1768044176.8346999,-0.021,0.092,0.996,0.061,0.183,-0.671,-39.039,-40.443,-46.735,5.46,1.167,-166.455,
361567699426,361565699426,361.567699426,361.565699426,1768044176.8449132,-0.021,0.092,0.996,0.061,0.244,-0.671,-39.0,-40.365,-46.683,5.459,1.17,-166.462,
361577795052,361575795052,361.577795052,361.575795052,1768044176.8549583,-0.021,0.092,0.996,0.061,0.244,-0.671,-38.948,-40.339,-46.696,5.458,1.172,-166.469,
361587786261,361585786261,361.587786261,361.585786261,1768044176.8650022,-0.021,0.092,0.996,0.0,0.244,-0.671,-38.948,-40.339,-46.722,5.457,1.175,-166.476,
361598025093,361596025093,361.598025093,361.596025093,1768044176.8752174,-0.021,0.092,0.996,0.0,0.305,-0.671,-38.948,-40.339,-46.735,5.455,1.178,-166.484,
361608079594,361606079594,361.608079594,361.606079594,1768044176.8852646,-0.02,0.092,0.996,0.0,0.305,-0.671,-38.948,-40.339,-46.735,5.454,1.181,-166.491,
361618185135,361616185135,361.618185135,361.616185135,1768044176.8953729,-0.02,0.092,0.996,0.0,0.305,-0.732,-38.935,-40.352,-46.722,5.452,1.184,-166.498,
361628345801,361626345801,361.628345801,361.626345801,1768044176.9055226,-0.02,0.092,0.996,0.0,0.366,-0.732,-38.922,-40.365,-46.735,5.45,1.187,-166.506,
361638361219,361636361219,361.638361219,361.636361219,1768044176.9155738,-0.02,0.092,0.996,0.0,0.366,-0.671,-39.065,-40.56,-46.995,5.448,1.191,-166.513,
361648419803,361646419803,361.648419803,361.646419803,1768044176.9256349,-0.02,0.092,0.996,0.0,0.366,0.0,-38.974,-40.43,-46.813,5.446,1.195,-166.52,
361658740300,361656740300,361.6587403,361.6567403,1768044176.9359524,-0.02,0.092,0.996,-0.061,0.427,-0.732,-38.935,-40.365,-46.722,5.443,1.198,-166.528,
361668669094,361666669094,361.668669094,361.666669094,1768044176.9458773,-0.02,0.092,0.996,-0.061,0.427,-0.732,-38.909,-40.326,-46.709,5.441,1.202,-166.536,
361678703762,361676703762,361.678703762,361.676703762,1768044176.9559214,-0.02,0.092,0.996,-0.061,0.427,-0.732,-38.922,-40.326,-46.735,5.439,1.206,-166.543,
361688930052,361686930052,361.688930052,361.686930052,1768044176.9661367,-0.02,0.092,0.996,-0.061,0.488,-0.732,-38.909,-40.339,-46.761,5.436,1.21,-166.551,
361698965886,361696965886,361.698965886,361.696965886,1768044176.976183,-0.02,0.092,0.996,-0.061,0.488,-0.732,-38.896,-40.352,-46.761,5.433,1.215,-166.558,
361709001429,361707001429,361.709001429,361.707001429,1768044176.9862165,-0.02,0.092,0.996,-0.122,0.488,-0.732,-38.883,-40.339,-46.761,5.431,1.219,-166.566,
361719304135,361717304135,361.719304135,361.717304135,1768044176.9964406,-0.02,0.092,0.996,-0.122,0.488,-0.732,-38.896,-40.352,-46.774,5.428,1.224,-166.573,
361729316052,361727316052,361.729316052,361.727316052,1768044177.0065014,-0.02,0.091,0.995,-0.122,0.549,-0.732,-38.87,-40.365,-47.021,5.425,1.228,-166.581,
361739377553,361737377553,361.739377553,361.737377553,1768044177.0165274,-0.02,0.091,0.995,-0.122,0.549,-0.732,-38.948,-40.443,-46.852,5.422,1.233,-166.588,
361749553094,361747553094,361.749553094,361.747553094,1768044177.026751,-0.02,0.091,0.995,-0.122,0.549,-0.732,-38.922,-40.352,-46.722,5.418,1.238,-166.597,
361759565887,361757565887,361.759565887,361.757565887,1768044177.0367787,-0.02,0.091,0.995,-0.122,0.549,-0.732,-38.883,-40.339,-46.748,5.415,1.243,-166.604,
361769795385,361767795385,361.769795385,361.767795385,1768044177.0470057,-0.02,0.091,0.995,-0.122,0.549,-0.732,-38.883,-40.352,-46.774,5.412,1.248,-166.612,
361779829469,361777829469,361.779829469,361.777829469,1768044177.0570424,-0.02,0.091,0.995,-0.122,0.549,-0.732,-38.883,-40.365,-46.787,5.408,1.253,-166.619,
361789890678,361787890678,361.789890678,361.787890678,1768044177.0670886,-0.02,0.091,0.995,-0.183,0.61,-0.732,-38.87,-40.365,-46.787,5.405,1.258,-166.627,
361800154885,361798154885,361.800154885,361.798154885,1768044177.0773687,-0.02,0.091,0.995,-0.183,0.61,-0.732,-38.87,-40.352,-46.8,5.402,1.263,-166.634,
361810155136,361808155136,361.810155136,361.808155136,1768044177.0873685,-0.02,0.091,0.995,-0.183,0.61,-0.732,-38.857,-40.378,-46.8,5.399,1.268,-166.642,
361820182804,361818182804,361.820182804,361.818182804,1768044177.0973985,-0.02,0.091,0.995,-0.183,0.61,-0.732,-38.883,-40.352,-46.904,5.395,1.273,-166.649,
361830433010,361828433010,361.83043301,361.82843301,1768044177.1076262,-0.02,0.091,0.995,-0.122,0.61,-0.732,-39.026,-40.664,-46.904,5.392,1.278,-166.657,
361840449595,361838449595,361.840449595,361.838449595,1768044177.1176605,-0.02,0.091,0.995,-0.122,0.61,0.0,-38.909,-40.43,-46.813,5.389,1.284,-166.664,
361850510220,361848510220,361.85051022,361.84851022,1768044177.127696,-0.02,0.091,0.995,-0.122,0.61,-0.732,-38.844,-40.404,-46.774,5.386,1.289,-166.673,
361860700927,361858700927,361.860700927,361.858700927,1768044177.1379187,-0.021,0.09,0.994,-0.122,0.61,-0.732,-38.831,-40.365,-46.8,5.383,1.294,-166.68,
361870798886,361868798886,361.870798886,361.868798886,1768044177.1479645,-0.021,0.09,0.994,-0.122,0.61,-0.732,-38.831,-40.378,-46.826,5.379,1.299,-166.688,
361880795054,361878795054,361.880795054,361.878795054,1768044177.158011,-0.021,0.09,0.994,-0.122,0.61,-0.732,-38.818,-40.365,-46.826,5.376,1.304,-166.696,
361891023969,361889023969,361.891023969,361.889023969,1768044177.1682339,-0.021,0.091,0.994,-0.122,0.61,-0.732,-38.805,-40.391,-46.839,5.373,1.309,-166.703,
361901052220,361899052220,361.90105222,361.89905222,1768044177.1782706,-0.021,0.091,0.994,-0.122,0.61,-0.732,-38.831,-40.378,-46.839,5.37,1.314,-166.711,
361911148137,361909148137,361.911148137,361.909148137,1768044177.1883664,-0.021,0.09,0.994,-0.122,0.549,-0.732,-38.844,-40.365,-46.839,5.367,1.319,-166.718,
361921316094,361919316094,361.921316094,361.919316094,1768044177.1985307,-0.021,0.09,0.994,-0.122,0.549,-0.732,-39.0,-40.625,-46.982,5.364,1.324,-166.726,
361931360095,361929360095,361.931360095,361.929360095,1768044177.2085752,-0.021,0.091,0.994,-0.122,0.549,-0.732,-38.909,-40.443,-46.878,5.361,1.328,-166.733,
361941471178,361939471178,361.941471178,361.939471178,1768044177.2186265,-0.021,0.09,0.994,-0.061,0.549,0.0,-38.844,-40.365,-46.8,5.358,1.333,-166.741,
361951618136,361949618136,361.951618136,361.949618136,1768044177.2288346,-0.021,0.09,0.994,-0.061,0.549,-0.732,-38.818,-40.326,-46.826,5.356,1.337,-166.749,
361961762469,361959762469,361.961762469,361.959762469,1768044177.23889,-0.021,0.09,0.994,-0.061,0.488,-0.732,-38.831,-40.352,-46.852,5.353,1.342,-166.757,
361971716638,361969716638,361.971716638,361.969716638,1768044177.2489283,-0.021,0.09,0.994,-0.061,0.488,-0.732,-38.805,-40.378,-46.865,5.351,1.345,-166.764,
361981946719,361979946719,361.981946719,361.979946719,1768044177.2591455,-0.022,0.09,0.994,-0.061,0.488,-0.732,-38.818,-40.365,-46.865,5.349,1.349,-166.772,
361991963887,361989963887,361.991963887,361.989963887,1768044177.2691796,-0.022,0.09,0.994,-0.061,0.488,-0.732,-38.831,-40.378,-46.865,5.346,1.353,-166.779,
362002009346,362000009346,362.002009346,362.000009346,1768044177.2792304,-0.022,0.09,0.994,-0.061,0.427,-0.732,-38.831,-40.378,-46.852,5.344,1.357,-166.787,
362012289302,362010289302,362.012289302,362.010289302,1768044177.2895014,-0.022,0.09,0.994,0.0,0.427,-0.732,-38.896,-40.443,-47.073,5.341,1.361,-166.794,
362022371803,362020371803,362.022371803,362.020371803,1768044177.2995856,-0.022,0.09,0.994,0.0,0.427,-0.732,-38.883,-40.391,-46.904,5.339,1.365,-166.802,
362032400054,362030400054,362.032400054,362.030400054,1768044177.3096168,-0.022,0.09,0.994,0.0,0.427,-0.732,-38.844,-40.352,-46.852,5.337,1.368,-166.809,
362042615552,362040615552,362.042615552,362.040615552,1768044177.3198318,-0.022,0.09,0.994,0.0,0.366,0.0,-38.805,-40.326,-46.878,5.335,1.372,-166.817,
362052656928,362050656928,362.052656928,362.050656928,1768044177.3298757,-0.022,0.09,0.994,0.0,0.366,-0.732,-38.805,-40.365,-46.878,5.334,1.375,-166.825,
362062707345,362060707345,362.062707345,362.060707345,1768044177.3399181,-0.022,0.09,0.994,0.0,0.305,-0.732,-38.805,-40.365,-46.878,5.332,1.377,-166.832,
362072921677,362070921677,362.072921677,362.070921677,1768044177.350137,-0.022,0.09,0.994,0.0,0.305,-0.671,-38.779,-40.378,-46.865,5.331,1.38,-166.839,
362082975595,362080975595,362.082975595,362.080975595,1768044177.3601909,-0.022,0.09,0.994,0.0,0.305,-0.671,-38.779,-40.378,-46.891,5.33,1.382,-166.847,
362093021637,362091021637,362.093021637,362.091021637,1768044177.3702323,-0.022,0.09,0.994,0.061,0.244,-0.671,-38.779,-40.378,-46.878,5.329,1.384,-166.854,
362103235969,362101235969,362.103235969,362.101235969,1768044177.3804526,-0.022,0.09,0.994,0.061,0.244,-0.671,-38.844,-40.521,-47.034,5.328,1.385,-166.861,
362113309428,362111309428,362.113309428,362.111309428,1768044177.390486,-0.023,0.089,0.995,0.061,0.183,-0.671,-38.857,-40.521,-46.917,5.328,1.387,-166.868,
362123490802,362121490802,362.123490802,362.121490802,1768044177.4007163,-0.023,0.089,0.995,0.061,0.183,-0.671,-38.818,-40.391,-46.852,5.327,1.389,-166.875,
362133563969,362131563969,362.133563969,362.131563969,1768044177.410773,-0.023,0.089,0.995,0.122,0.183,0.0,-38.779,-40.352,-46.865,5.326,1.391,-166.882,
362143624011,362141624011,362.143624011,362.141624011,1768044177.4208179,-0.023,0.089,0.995,0.122,0.122,-0.671,-38.779,-40.378,-46.878,5.325,1.392,-166.89,
362153804510,362151804510,362.15380451,362.15180451,1768044177.4310145,-0.023,0.089,0.995,0.122,0.122,-0.671,-38.779,-40.391,-46.878,5.325,1.393,-166.897,
362163833053,362161833053,362.163833053,362.161833053,1768044177.4410498,-0.023,0.089,0.995,0.122,0.061,-0.671,-38.766,-40.404,-46.865,5.325,1.394,-166.904,
362173895429,362171895429,362.173895429,362.171895429,1768044177.4511063,-0.023,0.089,0.995,0.122,0.061,-0.671,-38.779,-40.391,-46.891,5.324,1.395,-166.911,
362184104511,362182104511,362.184104511,362.182104511,1768044177.4613178,-0.023,0.089,0.995,0.122,0.0,-0.671,-38.805,-40.378,-46.865,5.324,1.395,-166.918,
362194031263,362192031263,362.194031263,362.192031263,1768044177.4712486,-0.023,0.089,0.995,0.183,0.0,-0.671,-38.909,-40.612,-46.956,5.324,1.395,-166.925,
362204376260,362202376260,362.20437626,362.20237626,1768044177.4815645,-0.023,0.089,0.995,0.183,0.0,-0.671,-38.922,-40.599,-46.917,5.324,1.395,-166.932,
362214296012,362212296012,362.214296012,362.212296012,1768044177.4915051,-0.023,0.089,0.995,0.183,0.0,-0.671,-38.818,-40.443,-46.839,5.325,1.394,-166.939,
362224434803,362222434803,362.224434803,362.222434803,1768044177.5016468,-0.023,0.089,0.995,0.183,-0.061,-0.671,-38.792,-40.365,-46.839,5.325,1.393,-166.946,
362234475304,362232475304,362.234475304,362.232475304,1768044177.5116947,-0.025,0.089,0.995,0.244,-0.061,0.0,-38.792,-40.391,-46.865,5.326,1.392,-166.952,
362244685845,362242685845,362.244685845,362.242685845,1768044177.521901,-0.025,0.089,0.995,0.244,-0.122,-0.61,-38.792,-40.391,-46.878,5.326,1.391,-166.96,
362254742387,362252742387,362.254742387,362.252742387,1768044177.5319557,-0.025,0.089,0.995,0.244,-0.122,-0.61,-38.792,-40.391,-46.852,5.327,1.39,-166.966,
362264946219,362262946219,362.264946219,362.262946219,1768044177.5421576,-0.025,0.089,0.995,0.244,-0.183,-0.61,-38.792,-40.404,-46.865,5.328,1.389,-166.973,
362274991678,362272991678,362.274991678,362.272991678,1768044177.5522027,-0.025,0.089,0.995,0.244,-0.183,-0.61,-38.779,-40.404,-46.865,5.329,1.387,-166.98,
362285245093,362283245093,362.285245093,362.283245093,1768044177.562439,-0.025,0.089,0.995,0.305,-0.183,-0.61,-38.87,-40.495,-46.995,5.33,1.385,-166.986,
362295256719,362293256719,362.295256719,362.293256719,1768044177.57244,-0.025,0.089,0.995,0.305,-0.244,-0.61,-38.909,-40.547,-46.995,5.331,1.383,-166.993,
362305329303,362303329303,362.305329303,362.303329303,1768044177.5824957,-0.025,0.089,0.995,0.305,-0.244,-0.61,-38.831,-40.43,-46.813,5.332,1.381,-166.999,
362315506594,362313506594,362.315506594,362.313506594,1768044177.5927167,-0.025,0.089,0.995,0.305,-0.305,-0.61,-38.792,-40.391,-46.761,5.333,1.379,-167.006,
362325550594,362323550594,362.325550594,362.323550594,1768044177.6027598,-0.025,0.089,0.995,0.305,-0.305,-0.61,-38.792,-40.378,-46.774,5.335,1.376,-167.012,
362335759093,362333759093,362.335759093,362.333759093,1768044177.6129763,-0.025,0.089,0.995,0.305,-0.366,-0.61,-38.805,-40.404,-46.774,5.336,1.373,-167.019,
362345728720,362343728720,362.34572872,362.34372872,1768044177.622941,-0.025,0.089,0.995,0.305,-0.366,-0.61,-38.792,-40.417,-46.761,5.337,1.369,-167.025,
362355777971,362353777971,362.355777971,362.353777971,1768044177.632992,-0.025,0.089,0.995,0.305,-0.366,-0.61,-38.805,-40.43,-46.787,5.339,1.366,-167.032,
362365984428,362363984428,362.365984428,362.363984428,1768044177.6431985,-0.025,0.089,0.996,0.366,-0.427,-0.61,-38.818,-40.404,-46.774,5.34,1.362,-167.038,
362375974179,362373974179,362.375974179,362.373974179,1768044177.65324,-0.025,0.089,0.996,0.366,-0.427,-0.61,-38.805,-40.417,-46.891,5.342,1.359,-167.044,
362386047638,362384047638,362.386047638,362.384047638,1768044177.663275,-0.025,0.089,0.996,0.366,-0.488,-0.61,-38.857,-40.547,-46.904,5.344,1.355,-167.05,
362396236887,362394236887,362.396236887,362.394236887,1768044177.6734934,-0.025,0.089,0.996,0.366,-0.488,-0.61,-38.844,-40.456,-46.8,5.345,1.351,-167.057,
362406285554,362404285554,362.406285554,362.404285554,1768044177.6835346,-0.025,0.089,0.996,0.366,-0.488,-0.61,-38.805,-40.391,-46.761,5.347,1.347,-167.063,
362416479178,362414479178,362.416479178,362.414479178,1768044177.6937366,-0.025,0.089,0.996,0.366,-0.488,0.0,-38.805,-40.404,-46.8,5.349,1.342,-167.069,
362426648011,362424648011,362.426648011,362.424648011,1768044177.7038555,-0.025,0.089,0.996,0.366,-0.549,-0.61,-38.805,-40.43,-46.839,5.351,1.338,-167.076,
362436647387,362434647387,362.436647387,362.434647387,1768044177.7138536,-0.025,0.089,0.996,0.366,-0.549,-0.61,-38.779,-40.443,-46.826,5.353,1.333,-167.082,
362446892344,362444892344,362.446892344,362.444892344,1768044177.7241101,-0.025,0.089,0.996,0.366,-0.549,-0.61,-38.779,-40.443,-46.839,5.355,1.329,-167.088,
362457018593,362455018593,362.457018593,362.455018593,1768044177.7341568,-0.025,0.089,0.996,0.366,-0.549,-0.61,-38.805,-40.456,-46.826,5.357,1.324,-167.094,
362466983845,362464983845,362.466983845,362.464983845,1768044177.7441988,-0.025,0.089,0.996,0.427,-0.61,-0.61,-38.792,-40.456,-46.865,5.359,1.319,-167.1,
362477241927,362475241927,362.477241927,362.475241927,1768044177.7544513,-0.025,0.089,0.996,0.427,-0.61,-0.549,-39.0,-40.846,-46.93,5.361,1.314,-167.106,
362487249761,362485249761,362.487249761,362.485249761,1768044177.7644618,-0.025,0.089,0.996,0.427,-0.61,-0.549,-38.896,-40.599,-46.787,5.363,1.309,-167.113,
362497489468,362495489468,362.497489468,362.495489468,1768044177.7746763,-0.025,0.089,0.997,0.427,-0.61,-0.549,-38.831,-40.469,-46.761,5.365,1.304,-167.119,
362507489719,362505489719,362.507489719,362.505489719,1768044177.784703,-0.025,0.089,0.997,0.427,-0.61,0.0,-38.805,-40.443,-46.761,5.367,1.299,-167.125,
362517533428,362515533428,362.517533428,362.515533428,1768044177.7947495,-0.025,0.089,0.997,0.427,-0.61,-0.549,-38.818,-40.456,-46.774,5.369,1.293,-167.131,
362527748927,362525748927,362.527748927,362.525748927,1768044177.8049598,-0.025,0.089,0.997,0.427,-0.61,-0.549,-38.805,-40.443,-46.748,5.371,1.288,-167.137,
362537816844,362535816844,362.537816844,362.535816844,1768044177.815006,-0.025,0.089,0.997,0.427,-0.61,-0.549,-38.818,-40.443,-46.774,5.374,1.283,-167.143,
362547850636,362545850636,362.547850636,362.545850636,1768044177.8250632,-0.025,0.089,0.997,0.427,-0.671,-0.549,-38.805,-40.456,-46.761,5.376,1.278,-167.15,
362558049802,362556049802,362.558049802,362.556049802,1768044177.8352675,-0.025,0.089,0.997,0.427,-0.671,-0.549,-38.792,-40.469,-46.774,5.378,1.272,-167.156,
362568173135,362566173135,362.568173135,362.566173135,1768044177.8453183,-0.025,0.089,0.997,0.427,-0.671,-0.549,-38.974,-40.807,-46.943,5.38,1.267,-167.162,
362578247177,362576247177,362.578247177,362.576247177,1768044177.8553314,-0.025,0.089,0.997,0.427,-0.61,-0.549,-38.922,-40.612,-46.8,5.382,1.262,-167.168,
362588418926,362586418926,362.588418926,362.586418926,1768044177.865562,-0.025,0.089,0.997,0.427,-0.61,-0.549,-38.87,-40.495,-46.683,5.384,1.257,-167.174,
362598649008,362596649008,362.598649008,362.596649008,1768044177.8757997,-0.025,0.089,0.997,0.427,-0.61,-0.549,-38.844,-40.456,-46.696,5.386,1.252,-167.18,
362608618635,362606618635,362.608618635,362.606618635,1768044177.885819,-0.025,0.089,0.997,0.427,-0.61,-0.549,-38.818,-40.482,-46.735,5.388,1.247,-167.186,
362618661761,362616661761,362.618661761,362.616661761,1768044177.8958633,-0.023,0.09,0.997,0.427,-0.61,-0.549,-38.805,-40.495,-46.735,5.39,1.242,-167.192,
362628901759,362626901759,362.628901759,362.626901759,1768044177.9060824,-0.023,0.09,0.997,0.427,-0.61,-0.549,-38.805,-40.495,-46.735,5.392,1.236,-167.198,
362638921260,362636921260,362.63892126,362.63692126,1768044177.9161313,-0.023,0.09,0.997,0.427,-0.61,-0.549,-38.831,-40.495,-46.722,5.394,1.231,-167.204,
362648976927,362646976927,362.648976927,362.646976927,1768044177.9261866,-0.023,0.09,0.997,0.427,-0.61,-0.549,-38.818,-40.495,-46.709,5.397,1.226,-167.21,
362659228592,362657228592,362.659228592,362.657228592,1768044177.9364283,-0.023,0.09,0.997,0.427,-0.549,-0.549,-38.857,-40.521,-46.969,5.399,1.221,-167.216,
362669220969,362667220969,362.669220969,362.667220969,1768044177.946428,-0.023,0.09,0.997,0.427,-0.549,-0.61,-38.87,-40.547,-46.839,5.401,1.216,-167.223,
