MonoNS,EstNS,MonoS,EstS,SensorID,Src,East_Vel(m_s),North_Vel(m_s),Up_Vel(m_s)
3732912307768,3732862307768,3732.912307768,3732.862307768,DVL_H1000,BI,-0.174,0.005,0.0
3732920755498,3732870755498,3732.920755498,3732.870755498,DVL_H1000,BE,-0.101,0.141,0.0
3733895001770,3733845001770,3733.89500177,3733.84500177,DVL_H1000,BI,-0.204,0.006,0.0
3734898291852,3734848291852,3734.898291852,3734.848291852,DVL_H1000,BI,-0.234,0.018,0.0
3735898158393,3735848158393,3735.898158393,3735.848158393,DVL_H1000,BI,-0.242,0.036,0.0
3736877287688,3736827287688,3736.877287688,3736.827287688,DVL_H1000,BI,-0.312,0.044,0.0
3736885589003,3736835589003,3736.885589003,3736.835589003,DVL_H1000,BE,-0.125,0.29,0.002
3737881050264,3737831050264,3737.881050264,3737.831050264,DVL_H1000,BI,-0.379,0.088,0.003
3738880785848,3738830785848,3738.880785848,3738.830785848,DVL_H1000,BI,-0.38,0.113,0.001
3738885277459,3738835277459,3738.885277459,3738.835277459,DVL_H1000,BS,-0.38,0.113,0.001
3738886559027,3738836559027,3738.886559027,3738.836559027,DVL_H1000,BE,-0.169,0.356,0.007
3739863205395,3739813205395,3739.863205395,3739.813205395,DVL_H1000,BI,-0.388,0.133,0.002
3739867958045,3739817958045,3739.867958045,3739.817958045,DVL_H1000,BS,-0.388,0.133,0.002
3739869099031,3739819099031,3739.869099031,3739.819099031,DVL_H1000,BE,-0.216,0.349,0.005
3740862628024,3740812628024,3740.862628024,3740.812628024,DVL_H1000,BI,-0.384,0.13,0.0
3740867440465,3740817440465,3740.867440465,3740.817440465,DVL_H1000,BS,-0.384,0.13,0.0
3740868573868,3740818573868,3740.868573868,3740.818573868,DVL_H1000,BE,-0.327,0.234,0.0
3741862335317,3741812335317,3741.862335317,3741.812335317,DVL_H1000,BI,-0.375,0.144,0.002
3741867507961,3741817507961,3741.867507961,3741.817507961,DVL_H1000,BS,-0.375,0.144,0.002
3741868882861,3741818882861,3741.868882861,3741.818882861,DVL_H1000,BE,-0.363,0.173,0.009
3742845048276,3742795048276,3742.845048276,3742.795048276,DVL_H1000,BI,-0.372,0.144,0.004
3742850479918,3742800479918,3742.850479918,3742.800479918,DVL_H1000,BS,-0.372,0.144,0.004
3742851675153,3742801675153,3742.851675153,3742.801675153,DVL_H1000,BE,-0.376,0.134,0.008
3743844741861,3743794741861,3743.844741861,3743.794741861,DVL_H1000,BI,-0.364,0.143,0.003
3743849713550,3743799713550,3743.84971355,3743.79971355,DVL_H1000,BS,-0.364,0.143,0.003
3744841637813,3744791637813,3744.841637813,3744.791637813,DVL_H1000,BI,-0.369,0.144,0.0
3744849345010,3744799345010,3744.84934501,3744.79934501,DVL_H1000,BS,-0.369,0.144,0.0
3745824555229,3745774555229,3745.824555229,3745.774555229,DVL_H1000,BI,-0.356,0.13,-0.007
3746823558446,3746773558446,3746.823558446,3746.773558446,DVL_H1000,BI,-0.341,0.128,0.001
3746831560515,3746781560515,3746.831560515,3746.781560515,DVL_H1000,BS,-0.341,0.128,0.001
3746831956885,3746781956885,3746.831956885,3746.781956885,DVL_H1000,BE,-0.181,0.315,0.003
3747823648401,3747773648401,3747.823648401,3747.773648401,DVL_H1000,BI,-0.325,0.141,0.008
3747831847925,3747781847925,3747.831847925,3747.781847925,DVL_H1000,BS,-0.325,0.141,0.008
3748806545108,3748756545108,3748.806545108,3748.756545108,DVL_H1000,BI,-0.324,0.141,0.008
3748814369554,3748764369554,3748.814369554,3748.764369554,DVL_H1000,BS,-0.324,0.141,0.008
3749806130486,3749756130486,3749.806130486,3749.756130486,DVL_H1000,BI,-0.32,0.127,0.001
3749813812600,3749763812600,3749.8138126,3749.7638126,DVL_H1000,BS,-0.32,0.127,0.001
3749814053805,3749764053805,3749.814053805,3749.764053805,DVL_H1000,BE,0.18,0.293,0.005
3750809573399,3750759573399,3750.809573399,3750.759573399,DVL_H1000,BI,-0.328,0.118,0.002
3750815431744,3750765431744,3750.815431744,3750.765431744,DVL_H1000,BE,0.264,0.228,0.004
3751791790240,3751741790240,3751.79179024,3751.74179024,DVL_H1000,BI,-0.347,0.108,0.0
3752791279077,3752741279077,3752.791279077,3752.741279077,DVL_H1000,BI,-0.251,0.086,0.005
3752798059660,3752748059660,3752.79805966,3752.74805966,DVL_H1000,BE,0.241,0.106,0.001
3753791745569,3753741745569,3753.791745569,3753.741745569,DVL_H1000,BI,-0.113,0.04,0.0
3754774249114,3754724249114,3754.774249114,3754.724249114,DVL_H1000,BI,-0.066,0.0,0.0
3761729993889,3761679993889,3761.729993889,3761.679993889,DVL_H1000,BI,0.236,0.0,0.003
3763710920535,3763660920535,3763.710920535,3763.660920535,DVL_H1000,BI,0.051,0.001,0.002
3764713950453,3764663950453,3764.713950453,3764.663950453,DVL_H1000,BI,0.024,0.016,0.002
3765710538993,3765660538993,3765.710538993,3765.660538993,DVL_H1000,BI,0.009,0.003,0.0
3766697584899,3766647584899,3766.697584899,3766.647584899,DVL_H1000,BI,0.008,0.0,-0.003
3767692686832,3767642686832,3767.692686832,3767.642686832,DVL_H1000,BI,0.017,0.053,0.0
3767700942063,3767650942063,3767.700942063,3767.650942063,DVL_H1000,BE,0.336,0.101,0.007
3768697568227,3768647568227,3768.697568227,3768.647568227,DVL_H1000,BI,0.032,0.073,0.0
3768702724830,3768652724830,3768.70272483,3768.65272483,DVL_H1000,BE,0.321,0.187,0.006
3769679162659,3769629162659,3769.679162659,3769.629162659,DVL_H1000,BI,0.048,0.081,-0.002
3769684689091,3769634689091,3769.684689091,3769.634689091,DVL_H1000,BE,0.253,0.29,0.001
3770678375874,3770628375874,3770.678375874,3770.628375874,DVL_H1000,BI,0.087,0.098,-0.006
3771678143833,3771628143833,3771.678143833,3771.628143833,DVL_H1000,BI,0.072,0.001,0.0
3772659564725,3772609564725,3772.659564725,3772.609564725,DVL_H1000,BI,0.032,0.0,0.0
3774658925561,3774608925561,3774.658925561,3774.608925561,DVL_H1000,BI,0.029,0.005,0.004
3775640318787,3775590318787,3775.640318787,3775.590318787,DVL_H1000,BI,0.06,0.0,0.0
3776639582168,3776589582168,3776.639582168,3776.589582168,DVL_H1000,BI,0.08,0.057,0.0
3777639745914,3777589745914,3777.639745914,3777.589745914,DVL_H1000,BI,0.077,0.096,-0.008
3778621587092,3778571587092,3778.621587092,3778.571587092,DVL_H1000,BI,0.079,0.01,0.004
3779621410759,3779571410759,3779.621410759,3779.571410759,DVL_H1000,BI,0.115,0.329,0.008
3779625998619,3779575998619,3779.625998619,3779.575998619,DVL_H1000,BS,0.115,0.329,0.008
3780621197967,3780571197967,3780.621197967,3780.571197967,DVL_H1000,BI,0.118,0.333,0.009
3780626038407,3780576038407,3780.626038407,3780.576038407,DVL_H1000,BS,0.118,0.333,0.009
3780627196893,3780577196893,3780.627196893,3780.577196893,DVL_H1000,BE,-0.201,0.292,0.003
3781603662721,3781553662721,3781.603662721,3781.553662721,DVL_H1000,BI,0.12,0.317,0.009
3781608782283,3781558782283,3781.608782283,3781.558782283,DVL_H1000,BS,0.12,0.317,0.009
3782603050934,3782553050934,3782.603050934,3782.553050934,DVL_H1000,BI,0.128,0.334,0.0
3782608519326,3782558519326,3782.608519326,3782.558519326,DVL_H1000,BS,0.128,0.334,0.0
3782609690353,3782559690353,3782.609690353,3782.559690353,DVL_H1000,BE,-0.234,0.27,0.002
3783603580717,3783553580717,3783.603580717,3783.553580717,DVL_H1000,BI,0.139,0.319,0.003
3783608348533,3783558348533,3783.608348533,3783.558348533,DVL_H1000,BS,0.139,0.319,0.003
3783609495352,3783559495352,3783.609495352,3783.559495352,DVL_H1000,BE,-0.259,0.234,0.002
3784586260719,3784536260719,3784.586260719,3784.536260719,DVL_H1000,BI,0.135,0.323,0.004
3784591055076,3784541055076,3784.591055076,3784.541055076,DVL_H1000,BS,0.135,0.323,0.004
3784592206271,3784542206271,3784.592206271,3784.542206271,DVL_H1000,BE,-0.285,0.202,0.0
3785585675473,3785535675473,3785.585675473,3785.535675473,DVL_H1000,BI,0.137,0.314,0.006
3785590554413,3785540554413,3785.590554413,3785.540554413,DVL_H1000,BS,0.137,0.314,0.006
3785591703274,3785541703274,3785.591703274,3785.541703274,DVL_H1000,BE,-0.287,0.184,0.003
3786585623679,3786535623679,3786.585623679,3786.535623679,DVL_H1000,BI,0.129,0.313,0.002
3786590601785,3786540601785,3786.590601785,3786.540601785,DVL_H1000,BS,0.129,0.313,0.002
3786592165099,3786542165099,3786.592165099,3786.542165099,DVL_H1000,BE,-0.324,0.101,0.001
3787568166308,3787518166308,3787.568166308,3787.518166308,DVL_H1000,BI,0.137,0.333,0.0
3787573704698,3787523704698,3787.573704698,3787.523704698,DVL_H1000,BS,0.137,0.333,0.0
3788567914142,3788517914142,3788.567914142,3788.517914142,DVL_H1000,BI,0.152,0.314,0.003
3788572772665,3788522772665,3788.572772665,3788.522772665,DVL_H1000,BS,0.152,0.314,0.003
3788573939901,3788523939901,3788.573939901,3788.523939901,DVL_H1000,BE,-0.333,0.106,0.007
3789568028888,3789518028888,3789.568028888,3789.518028888,DVL_H1000,BI,0.147,0.301,0.0
3789572801371,3789522801371,3789.572801371,3789.522801371,DVL_H1000,BS,0.147,0.301,0.0
3789573971523,3789523971523,3789.573971523,3789.523971523,DVL_H1000,BE,-0.234,0.239,0.004
3790550817388,3790500817388,3790.550817388,3790.500817388,DVL_H1000,BI,0.119,0.269,0.007
3790555614663,3790505614663,3790.555614663,3790.505614663,DVL_H1000,BS,0.119,0.269,0.007
3791549924480,3791499924480,3791.54992448,3791.49992448,DVL_H1000,BI,0.112,0.098,0.0
3792550220557,3792500220557,3792.550220557,3792.500220557,DVL_H1000,BI,0.101,0.051,0.0
3794531737820,3794481737820,3794.53173782,3794.48173782,DVL_H1000,BI,0.064,0.003,0.003
3795530528416,3795480528416,3795.530528416,3795.480528416,DVL_H1000,BI,0.035,0.009,0.003
3796512030974,3796462030974,3796.512030974,3796.462030974,DVL_H1000,BI,0.008,0.006,0.002
3797511477811,3797461477811,3797.511477811,3797.461477811,DVL_H1000,BI,-0.011,0.03,0.0
3798511830846,3798461830846,3798.511830846,3798.461830846,DVL_H1000,BI,-0.023,0.055,-0.003
3799494764011,3799444764011,3799.494764011,3799.444764011,DVL_H1000,BI,-0.019,0.063,-0.003
3801492835488,3801442835488,3801.492835488,3801.442835488,DVL_H1000,BI,0.208,0.044,0.003
3802475486907,3802425486907,3802.475486907,3802.425486907,DVL_H1000,BI,0.252,0.017,-0.005
3803475271490,3803425271490,3803.47527149,3803.42527149,DVL_H1000,BI,0.111,0.01,-0.004
3804475365778,3804425365778,3804.475365778,3804.425365778,DVL_H1000,BI,0.1,0.004,0.0
3805458153695,3805408153695,3805.458153695,3805.408153695,DVL_H1000,BI,0.084,0.005,0.0
3806457233245,3806407233245,3806.457233245,3806.407233245,DVL_H1000,BI,0.033,0.005,0.0
3807457248242,3807407248242,3807.457248242,3807.407248242,DVL_H1000,BI,-0.016,0.006,0.006
3808440474529,3808390474529,3808.440474529,3808.390474529,DVL_H1000,BI,-0.016,0.032,0.0
3809440161697,3809390161697,3809.440161697,3809.390161697,DVL_H1000,BI,-0.067,0.001,0.0
3810439057916,3810389057916,3810.439057916,3810.389057916,DVL_H1000,BI,-0.01,0.002,-0.006
3811421297507,3811371297507,3811.421297507,3811.371297507,DVL_H1000,BI,0.142,0.07,0.005
3812424167010,3812374167010,3812.42416701,3812.37416701,DVL_H1000,BI,0.264,0.046,-0.006
3813424578378,3813374578378,3813.424578378,3813.374578378,DVL_H1000,BI,0.317,0.024,-0.008
3814403882379,3814353882379,3814.403882379,3814.353882379,DVL_H1000,BI,0.333,0.004,0.006
3814409849806,3814359849806,3814.409849806,3814.359849806,DVL_H1000,BE,0.297,0.151,0.002
3815403356341,3815353356341,3815.403356341,3815.353356341,DVL_H1000,BI,0.186,0.01,0.003
3816403163091,3816353163091,3816.403163091,3816.353163091,DVL_H1000,BI,0.127,0.014,0.0
3817385684137,3817335684137,3817.385684137,3817.335684137,DVL_H1000,BI,0.094,0.009,0.0
3818385805882,3818335805882,3818.385805882,3818.335805882,DVL_H1000,BI,0.072,0.004,0.0
3819386053627,3819336053627,3819.386053627,3819.336053627,DVL_H1000,BI,0.061,0.008,0.003
3820368557756,3820318557756,3820.368557756,3820.318557756,DVL_H1000,BI,0.024,0.009,-0.004
3821367792846,3821317792846,3821.367792846,3821.317792846,DVL_H1000,BI,-0.017,0.024,0.0
3822367746010,3822317746010,3822.36774601,3822.31774601,DVL_H1000,BI,-0.046,0.039,-0.003
3823349830728,3823299830728,3823.349830728,3823.299830728,DVL_H1000,BI,-0.025,0.0,-0.003
3824349328023,3824299328023,3824.349328023,3824.299328023,DVL_H1000,BI,0.02,0.008,0.0
3825345961478,3825295961478,3825.345961478,3825.295961478,DVL_H1000,BI,0.234,0.032,-0.007
3825353936422,3825303936422,3825.353936422,3825.303936422,DVL_H1000,BE,-0.123,0.199,0.008
3826330705121,3826280705121,3826.330705121,3826.280705121,DVL_H1000,BI,0.278,0.0,0.0
3826337296707,3826287296707,3826.337296707,3826.287296707,DVL_H1000,BE,-0.168,0.221,0.006
3827330404331,3827280404331,3827.330404331,3827.280404331,DVL_H1000,BI,0.32,0.01,0.0
3827337119290,3827287119290,3827.33711929,3827.28711929,DVL_H1000,BE,-0.207,0.237,0.0
3828330658491,3828280658491,3828.330658491,3828.280658491,DVL_H1000,BI,0.339,0.012,0.0
3829313580574,3829263580574,3829.313580574,3829.263580574,DVL_H1000,BI,0.355,0.006,0.0
3829319223088,3829269223088,3829.319223088,3829.269223088,DVL_H1000,BE,-0.28,0.211,0.004
3830312724373,3830262724373,3830.312724373,3830.262724373,DVL_H1000,BI,0.379,0.018,-0.006
3831312574956,3831262574956,3831.312574956,3831.262574956,DVL_H1000,BI,0.369,0.004,0.0
3832295537287,3832245537287,3832.295537287,3832.245537287,DVL_H1000,BI,0.381,0.002,-0.007
3833295082415,3833245082415,3833.295082415,3833.245082415,DVL_H1000,BI,0.388,0.013,0.0
3834295263952,3834245263952,3834.295263952,3834.245263952,DVL_H1000,BI,0.388,0.016,-0.005
3835277929371,3835227929371,3835.277929371,3835.227929371,DVL_H1000,BI,0.457,0.008,-0.011
3835283787424,3835233787424,3835.283787424,3835.233787424,DVL_H1000,BE,-0.398,0.225,0.003
3836277000838,3836227000838,3836.277000838,3836.227000838,DVL_H1000,BI,0.466,0.036,-0.007
3836283566465,3836233566465,3836.283566465,3836.233566465,DVL_H1000,BE,-0.393,0.253,0.009
3837277013793,3837227013793,3837.277013793,3837.227013793,DVL_H1000,BI,0.461,0.012,0.006
3837283603337,3837233603337,3837.283603337,3837.233603337,DVL_H1000,BE,-0.207,0.413,0.008
3838260057499,3838210057499,3838.260057499,3838.210057499,DVL_H1000,BI,0.466,0.01,-0.013
3838266000426,3838216000426,3838.266000426,3838.216000426,DVL_H1000,BE,-0.311,0.35,0.0
3839259874165,3839209874165,3839.259874165,3839.209874165,DVL_H1000,BI,0.452,0.006,-0.004
3839265501513,3839215501513,3839.265501513,3839.215501513,DVL_H1000,BE,-0.149,0.419,0.001
3840259756456,3840209756456,3840.259756456,3840.209756456,DVL_H1000,BI,0.187,0.017,0.0
3841242067795,3841192067795,3841.242067795,3841.192067795,DVL_H1000,BI,0.114,0.015,-0.003
3842241503008,3842191503008,3842.241503008,3842.191503008,DVL_H1000,BI,0.092,0.003,0.0
3843241922833,3843191922833,3843.241922833,3843.191922833,DVL_H1000,BI,0.085,0.006,0.0
3844224816624,3844174816624,3844.224816624,3844.174816624,DVL_H1000,BI,0.061,0.009,0.0
3845227182717,3845177182717,3845.227182717,3845.177182717,DVL_H1000,BI,0.04,0.007,0.0
3846227369504,3846177369504,3846.227369504,3846.177369504,DVL_H1000,BI,0.011,0.002,0.0
3847206598257,3847156598257,3847.206598257,3847.156598257,DVL_H1000,BI,-0.015,0.002,-0.002
3848206420173,3848156420173,3848.206420173,3848.156420173,DVL_H1000,BI,0.15,0.059,-0.005
3849206606584,3849156606584,3849.206606584,3849.156606584,DVL_H1000,BI,0.105,0.006,0.005
3850188952924,3850138952924,3850.188952924,3850.138952924,DVL_H1000,BI,0.143,0.045,0.0
3851188368303,3851138368303,3851.188368303,3851.138368303,DVL_H1000,BI,0.279,0.029,-0.003
3852187542144,3852137542144,3852.187542144,3852.137542144,DVL_H1000,BI,0.326,0.027,0.0
3853170626099,3853120626099,3853.170626099,3853.120626099,DVL_H1000,BI,0.334,0.022,0.008
3854170058062,3854120058062,3854.170058062,3854.120058062,DVL_H1000,BI,0.343,0.02,-0.011
3855170334097,3855120334097,3855.170334097,3855.120334097,DVL_H1000,BI,0.354,0.011,0.0
3856152444773,3856102444773,3856.152444773,3856.102444773,DVL_H1000,BI,0.356,0.011,-0.009
3856159049483,3856109049483,3856.159049483,3856.109049483,DVL_H1000,BE,-0.1,0.339,0.0
3857151866236,3857101866236,3857.151866236,3857.101866236,DVL_H1000,BI,0.36,0.012,-0.003
3857158468030,3857108468030,3857.15846803,3857.10846803,DVL_H1000,BE,-0.129,0.337,0.0
3858148872728,3858098872728,3858.148872728,3858.098872728,DVL_H1000,BI,0.364,0.007,0.002
3858156952087,3858106952087,3858.156952087,3858.106952087,DVL_H1000,BE,-0.144,0.335,0.001
3859131918392,3859081918392,3859.131918392,3859.081918392,DVL_H1000,BI,0.357,0.011,0.0
3859139841420,3859089841420,3859.13984142,3859.08984142,DVL_H1000,BE,-0.187,0.306,0.0
3860131062775,3860081062775,3860.131062775,3860.081062775,DVL_H1000,BI,0.371,0.01,0.0
3860139087301,3860089087301,3860.139087301,3860.089087301,DVL_H1000,BE,-0.207,0.306,0.0
3861134342732,3861084342732,3861.134342732,3861.084342732,DVL_H1000,BI,0.365,0.003,0.0
3861140868110,3861090868110,3861.14086811,3861.09086811,DVL_H1000,BE,-0.163,0.325,0.001
3862116993276,3862066993276,3862.116993276,3862.066993276,DVL_H1000,BI,0.393,0.007,0.0
3862123790192,3862073790192,3862.123790192,3862.073790192,DVL_H1000,BE,-0.275,0.257,0.017
3863116641361,3863066641361,3863.116641361,3863.066641361,DVL_H1000,BI,0.368,0.004,-0.005
3863122675287,3863072675287,3863.122675287,3863.072675287,DVL_H1000,BE,-0.266,0.256,0.0
3864116942979,3864066942979,3864.116942979,3864.066942979,DVL_H1000,BI,0.365,0.005,0.008
3864122781491,3864072781491,3864.122781491,3864.072781491,DVL_H1000,BE,-0.321,0.177,0.007
3865099465775,3865049465775,3865.099465775,3865.049465775,DVL_H1000,BI,0.362,0.006,0.004
3866099572062,3866049572062,3866.099572062,3866.049572062,DVL_H1000,BI,0.363,0.003,0.003
3867098073328,3867048073328,3867.098073328,3867.048073328,DVL_H1000,BI,0.361,0.003,0.009
3868082338519,3868032338519,3868.082338519,3868.032338519,DVL_H1000,BI,0.355,0.003,0.01
3869082701470,3869032701470,3869.08270147,3869.03270147,DVL_H1000,BI,0.359,0.0,-0.004
3870082453095,3870032453095,3870.082453095,3870.032453095,DVL_H1000,BI,0.342,0.007,0.007
3870087860529,3870037860529,3870.087860529,3870.037860529,DVL_H1000,BE,-0.32,0.126,0.006
3871064683936,3871014683936,3871.064683936,3871.014683936,DVL_H1000,BI,0.377,0.0,-0.006
3871071133482,3871021133482,3871.071133482,3871.021133482,DVL_H1000,BE,-0.355,0.117,0.003
3872063487656,3872013487656,3872.063487656,3872.013487656,DVL_H1000,BI,0.39,0.002,0.0
3872068808466,3872018808466,3872.068808466,3872.018808466,DVL_H1000,BE,-0.339,0.188,0.005
3873064513849,3873014513849,3873.064513849,3873.014513849,DVL_H1000,BI,0.365,0.005,0.011
3873068703881,3873018703881,3873.068703881,3873.018703881,DVL_H1000,BE,-0.239,0.277,0.0
3874047454015,3873997454015,3874.047454015,3873.997454015,DVL_H1000,BI,0.374,0.002,0.004
3874053090695,3874003090695,3874.053090695,3874.003090695,DVL_H1000,BE,-0.232,0.292,0.007
3875046596939,3874996596939,3875.046596939,3874.996596939,DVL_H1000,BI,0.385,0.006,0.007
3876044603378,3875994603378,3876.044603378,3875.994603378,DVL_H1000,BI,0.329,0.019,0.012
3877027244588,3876977244588,3877.027244588,3876.977244588,DVL_H1000,BI,0.149,0.016,0.0
3878030545462,3877980545462,3878.030545462,3877.980545462,DVL_H1000,BI,0.099,0.004,0.002
3879030778956,3878980778956,3879.030778956,3878.980778956,DVL_H1000,BI,0.059,0.002,0.0
3880009866544,3879959866544,3880.009866544,3879.959866544,DVL_H1000,BI,0.037,0.008,-0.003
3881009023760,3880959023760,3881.00902376,3880.95902376,DVL_H1000,BI,0.016,0.013,0.0
3882009106714,3881959106714,3882.009106714,3881.959106714,DVL_H1000,BI,0.0,0.006,0.0
3882991118516,3882941118516,3882.991118516,3882.941118516,DVL_H1000,BI,-0.008,0.009,0.005
3883990732477,3883940732477,3883.990732477,3883.940732477,DVL_H1000,BI,-0.034,0.014,0.0
3884991003554,3884941003554,3884.991003554,3884.941003554,DVL_H1000,BI,-0.053,0.036,0.0
3885973209603,3885923209603,3885.973209603,3885.923209603,DVL_H1000,BI,-0.076,0.081,-0.007
3886972700190,3886922700190,3886.97270019,3886.92270019,DVL_H1000,BI,-0.037,0.018,-0.007
3887973103391,3887923103391,3887.973103391,3887.923103391,DVL_H1000,BI,0.08,0.008,0.0
3888955001736,3888905001736,3888.955001736,3888.905001736,DVL_H1000,BI,0.308,0.047,0.0
3888960545959,3888910545959,3888.960545959,3888.910545959,DVL_H1000,BE,0.223,0.217,0.002
3889954459948,3889904459948,3889.954459948,3889.904459948,DVL_H1000,BI,0.134,0.02,0.004
3890954007117,3890904007117,3890.954007117,3890.904007117,DVL_H1000,BI,0.058,0.004,0.0
3892936551327,3892886551327,3892.936551327,3892.886551327,DVL_H1000,BI,-0.013,0.019,0.0
3893936899111,3893886899111,3893.936899111,3893.886899111,DVL_H1000,BI,-0.021,0.033,0.0
3894919394324,3894869394324,3894.919394324,3894.869394324,DVL_H1000,BI,-0.039,0.078,-0.006
3895918525290,3895868525290,3895.91852529,3895.86852529,DVL_H1000,BI,-0.028,0.048,-0.005
3896918593661,3896868593661,3896.918593661,3896.868593661,DVL_H1000,BI,-0.021,0.008,0.0
3898901207953,3898851207953,3898.901207953,3898.851207953,DVL_H1000,BI,-0.003,0.011,0.0
3899901378698,3899851378698,3899.901378698,3899.851378698,DVL_H1000,BI,-0.01,0.0,0.0
3900882635259,3900832635259,3900.882635259,3900.832635259,DVL_H1000,BI,-0.013,0.032,0.0
3901882019097,3901832019097,3901.882019097,3901.832019097,DVL_H1000,BI,-0.012,0.002,0.003
3902882569088,3902832569088,3902.882569088,3902.832569088,DVL_H1000,BI,-0.009,-0.01,0.0
3903865249382,3903815249382,3903.865249382,3903.815249382,DVL_H1000,BI,-0.012,0.009,0.002
3905863305108,3905813305108,3905.863305108,3905.813305108,DVL_H1000,BI,-0.027,0.007,0.0
3906845919444,3906795919444,3906.845919444,3906.795919444,DVL_H1000,BI,-0.02,0.006,0.006
3907845842859,3907795842859,3907.845842859,3907.795842859,DVL_H1000,BI,-0.026,0.004,0.0
3908845057241,3908795057241,3908.845057241,3908.795057241,DVL_H1000,BI,-0.037,0.006,0.0
3909824312827,3909774312827,3909.824312827,3909.774312827,DVL_H1000,BI,-0.026,0.001,0.0
3910823514376,3910773514376,3910.823514376,3910.773514376,DVL_H1000,BI,-0.037,0.002,0.003
3911822594592,3911772594592,3911.822594592,3911.772594592,DVL_H1000,BI,-0.019,0.008,0.0
3912809054256,3912759054256,3912.809054256,3912.759054256,DVL_H1000,BI,-0.021,0.003,0.0
3913808609551,3913758609551,3913.808609551,3913.758609551,DVL_H1000,BI,-0.052,0.002,0.002
3914807706392,3914757706392,3914.807706392,3914.757706392,DVL_H1000,BI,-0.055,0.007,0.003
3915789796360,3915739796360,3915.78979636,3915.73979636,DVL_H1000,BI,0.012,0.007,-0.003
3916789464736,3916739464736,3916.789464736,3916.739464736,DVL_H1000,BI,0.204,0.028,0.0
3917789839437,3917739839437,3917.789839437,3917.739839437,DVL_H1000,BI,0.265,0.012,0.0
3918772909976,3918722909976,3918.772909976,3918.722909976,DVL_H1000,BI,0.135,0.004,0.0
3920771667444,3920721667444,3920.771667444,3920.721667444,DVL_H1000,BI,0.052,0.007,0.006
3921753368916,3921703368916,3921.753368916,3921.703368916,DVL_H1000,BI,0.012,0.001,0.0
3922753308956,3922703308956,3922.753308956,3922.703308956,DVL_H1000,BI,-0.034,0.007,0.0
3923753468035,3923703468035,3923.753468035,3923.703468035,DVL_H1000,BI,-0.073,0.032,0.0
3923759156631,3923709156631,3923.759156631,3923.709156631,DVL_H1000,BE,-0.104,0.109,0.001
3924735157007,3924685157007,3924.735157007,3924.685157007,DVL_H1000,BI,-0.079,0.063,-0.005
3925734127559,3925684127559,3925.734127559,3925.684127559,DVL_H1000,BI,-0.061,0.088,0.004
3926734208763,3926684208763,3926.734208763,3926.684208763,DVL_H1000,BI,-0.044,0.04,-0.006
3927717016514,3927667016514,3927.717016514,3927.667016514,DVL_H1000,BI,0.057,0.001,0.003
3928716764931,3928666764931,3928.716764931,3928.666764931,DVL_H1000,BI,0.245,0.058,0.0
3929716088103,3929666088103,3929.716088103,3929.666088103,DVL_H1000,BI,0.3,0.019,0.0
3930698247486,3930648247486,3930.698247486,3930.648247486,DVL_H1000,BI,0.323,0.02,0.0
3931697797572,3931647797572,3931.697797572,3931.647797572,DVL_H1000,BI,0.181,0.032,-0.002
3932698125066,3932648125066,3932.698125066,3932.648125066,DVL_H1000,BI,0.09,0.008,0.0
3933681800514,3933631800514,3933.681800514,3933.631800514,DVL_H1000,BI,0.059,0.007,0.0
3934680516152,3934630516152,3934.680516152,3934.630516152,DVL_H1000,BI,0.011,0.032,-0.005
3935680030655,3935630030655,3935.680030655,3935.630030655,DVL_H1000,BI,-0.021,0.022,-0.003
3936664103640,3936614103640,3936.66410364,3936.61410364,DVL_H1000,BI,-0.011,0.008,-0.003
3937663641768,3937613641768,3937.663641768,3937.613641768,DVL_H1000,BI,0.005,0.023,0.002
3938663761763,3938613761763,3938.663761763,3938.613761763,DVL_H1000,BI,0.005,-0.01,0.003
3941640406626,3941590406626,3941.640406626,3941.590406626,DVL_H1000,BI,-0.011,-0.021,0.002
3942626515710,3942576515710,3942.62651571,3942.57651571,DVL_H1000,BI,-0.047,0.002,0.0
3943626209586,3943576209586,3943.626209586,3943.576209586,DVL_H1000,BI,-0.067,0.007,0.0
3944626193959,3944576193959,3944.626193959,3944.576193959,DVL_H1000,BI,-0.09,0.005,0.0
3945607358479,3945557358479,3945.607358479,3945.557358479,DVL_H1000,BI,-0.105,0.148,0.0
3946607064314,3946557064314,3946.607064314,3946.557064314,DVL_H1000,BI,-0.094,0.077,0.004
3947607835010,3947557835010,3947.60783501,3947.55783501,DVL_H1000,BI,-0.078,0.005,0.008
3948590291889,3948540291889,3948.590291889,3948.540291889,DVL_H1000,BI,-0.06,0.023,0.007
3949589904392,3949539904392,3949.589904392,3949.539904392,DVL_H1000,BI,0.081,0.035,0.0
3950589316229,3950539316229,3950.589316229,3950.539316229,DVL_H1000,BI,0.23,0.123,0.011
3951573075093,3951523075093,3951.573075093,3951.523075093,DVL_H1000,BI,0.269,0.08,0.005
3952573466044,3952523466044,3952.573466044,3952.523466044,DVL_H1000,BI,0.056,0.049,0.0
3953568778265,3953518778265,3953.568778265,3953.518778265,DVL_H1000,BI,0.051,0.055,-0.005
3954554615812,3954504615812,3954.554615812,3954.504615812,DVL_H1000,BI,0.047,0.043,0.0
3955554750391,3955504750391,3955.554750391,3955.504750391,DVL_H1000,BI,0.052,0.019,0.002
