t_s,ch1_cmd,ch2_cmd,ch3_cmd,ch4_cmd,ch5_cmd,ch6_cmd,ch7_cmd,ch8_cmd,ch1_applied,ch2_applied,ch3_applied,ch4_applied,ch5_applied,ch6_applied,ch7_applied,ch8_applied
589.6394,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.6494,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.6595,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.6695,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.6796,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.6897,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.6997,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.7098,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.7199,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.7299,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.7400,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.7500,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.7601,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.7702,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.7802,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.7903,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.8004,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.8104,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.8205,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.8305,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.8406,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.8507,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.8607,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.8708,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.8809,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.8909,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.9010,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.9110,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.9211,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.9312,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.9412,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.9513,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.9614,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.9714,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.9815,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
589.9915,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.0017,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.0118,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.0219,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.0320,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.0420,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.0522,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.0623,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.0724,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.0825,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.0927,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.1028,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.1129,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.1230,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.1331,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.1432,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.1532,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.1633,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.1733,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.1834,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.1935,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.2035,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.2136,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.2237,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.2338,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.2439,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.2540,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.2641,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.2743,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.2844,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.2945,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.3046,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.3147,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.3248,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.3349,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.3450,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.3551,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.3653,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.3754,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.3855,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.3956,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.4057,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.4158,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.4259,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.4360,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.4462,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.4563,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.4664,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.4765,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.4866,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.4967,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.5068,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.5169,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.5270,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.5372,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.5473,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.5574,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.5675,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.5776,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.5877,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.5979,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.6080,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.6181,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.6282,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.6384,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000,8.1250,6.8750,6.8750,8.1250,7.5000,7.5000,7.5000,7.5000
590.6485,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.6586,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.6687,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.6788,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.6889,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.6990,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.7092,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.7193,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.7294,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.7395,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.7496,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.7597,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.7698,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.7799,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.7900,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.8002,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.8103,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.8204,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.8305,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.8406,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.8507,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.8608,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.8709,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.8811,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.8912,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.9013,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.9114,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.9215,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.9316,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.9417,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.9518,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.9620,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.9721,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.9822,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
590.9923,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.0024,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.0125,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.0226,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.0327,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.0428,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.0530,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.0631,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.0732,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.0833,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.0934,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.1035,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.1136,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.1237,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.1338,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.1439,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.1541,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.1642,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.1743,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.1844,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.1945,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.2046,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.2147,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.2248,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.2349,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.2451,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.2552,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.2653,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
591.2754,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000,8.7500,6.2500,6.2500,8.7500,7.5000,7.5000,7.5000,7.5000
