t_s,E_m,N_m,U_m,vE_mps,vN_mps,vU_mps,yaw_deg,src_used
3380.082316764,38.47257469265928,4.332483139691621,37.19190718152304,-0.239,0.158,0.002,102.05679690056418,BE
3381.07607238,38.23506710043532,4.4894965270195915,37.193894692755045,-0.058781494806612954,0.21586586048375173,0.20440319504819285,105.60924410203317,BI
3382.058737215,38.17730459254013,4.701620317193973,37.39475452469053,-0.07121064722304636,0.24536248921948572,0.18448927504354454,108.06657032719644,BI
3383.058215552,38.10613109327693,4.946854809881308,37.57914755850544,-0.083603716838576,0.25354654394436105,0.15578693329238294,109.90459645852961,BI
3384.057931011,38.02255116512354,5.200329209438527,37.73489016402805,-0.09043595454201554,0.26086595455491823,0.15010093897183277,111.25332243040354,BI
3385.040609847,37.93368166658167,5.456676662012492,37.88239118001935,-0.11075070610529329,0.2612311977960993,0.1345865609754338,112.33949653170262,BI
3386.046396981,37.82229003129955,5.719419639755218,38.01775661145774,-0.268,0.179,0.007,113.22806327014855,BE
3387.046453103,37.554274990603446,5.898429685593287,38.024757004311745,-0.293,0.141,0.0,114.186658031763,BE
3388.029051731,37.266373592599514,6.036976092141256,38.024757004311745,-0.307,0.216,0.006,115.08278826691839,BE
3389.022561766,36.96136601185455,6.251574259701228,38.03071806452174,-0.20002279957408686,0.407108766671867,0.18801683900506358,116.22653557104061,BI
3390.022554347,36.761344696249566,6.658680006033254,38.218733508629924,-0.21065718819470133,0.41089299653667727,0.22835387988604958,116.86243845485264,BI
3391.011466897,36.553023159096135,7.065017247015438,38.44455552629041,-0.335,0.379,0.004,116.16295362203434,BE
3392.010896818,36.218214135561055,7.443801187074525,38.44855324597441,-0.391,0.334,0.004,114.99529615073389,BE
3393.011006897,35.827171094672224,7.777837953460382,38.45255368629041,-0.194,0.197,0.012,113.3500910988244,BE
3393.987413518,35.63774821019822,7.970190057797386,38.46427056574241,-0.05796903270634014,0.12594210250161447,0.09699060812555053,114.51894090843253,BI
3394.986855689,35.57981151429941,8.096061906141939,38.56120706969405,-0.03652042529332873,0.07669750723521654,0.06204636105605469,113.59377152315895,BI
3395.987424262,35.543270324478314,8.172803021508921,38.623288708635734,-0.013036138065074308,0.0572213480616609,0.08686067251843368,114.32806038451434,BI
3396.969123109,35.53047276277049,8.22897715292485,38.70855973069674,-0.031128627358504104,0.0721900597829728,0.06373071337515537,111.17226488855803,BI
3397.968525031,35.49936275275919,8.301124037421236,38.77225232813429,-0.021287383253081188,0.05550834641111166,0.061226389677495045,115.09651969336417,BI
3398.968248073,35.4780812652172,8.356617010351737,38.83346176067335,-0.026638160164795723,0.05469764393792257,0.04033083399428943,113.96339625858428,BI
3399.951093448,35.45190007270072,8.410376336719528,38.873100734334535,-0.017940370988680333,0.040709216228134504,0.04411238831529651,115.56247311364366,BI
3400.950783241,35.433965266940696,8.451072924663825,38.91719943867819,-0.009492269256843495,0.018128892035375307,0.008138801995704872,118.11795065015447,BI
3402.932508543,35.41515419678101,8.486999408707556,38.93332830852105,-0.0038961776866979054,0.010867699123084974,0.00828932537687932,122.06153073430363,BI
3403.931764841,35.41126091668945,8.497859025501068,38.941611469110065,-0.007257782066026826,0.013387267659644996,0.00032506013456371803,123.93195446197663,BI
3407.91241636,35.38237021548375,8.551149072845691,38.942905420228485,-0.05065972432389307,0.06810727288379388,-0.051302940576146254,127.76943201683423,BI
3408.893006013,35.3326938139879,8.617934359929597,38.89259828753104,-0.07656089976375226,0.09893962820754311,-0.0679880768776248,127.6111533480564,BI
3409.892311393,35.25618609495635,8.716805262692585,38.82465743653138,-0.08840947179595177,0.12521881213545757,-0.0596407107951086,127.26018007064138,BI
3410.892719552,35.1677405380388,8.842075184013186,38.764992382843396,-0.0945793733265596,0.1316176087896191,-0.05903005334283576,126.75612826311259,BI
3411.874455733,35.074888545267804,8.971288952618671,38.70704044371037,-0.09662606544376072,0.1409330493776489,-0.044791506672306296,126.11954694712036,BI
3412.873865237,34.97831953712922,9.11213878159435,38.6622753862436,-0.17658946007215562,0.24004167709372323,-0.052432393131129094,125.9583299002882,BI
3413.873690945,34.80176085518722,9.352138621344118,38.60985213165913,-0.22289347233181453,0.3154803161419512,-0.0378374169155503,125.95994612424434,BI
3414.85638203,34.58272542702201,9.662158315509847,38.572669639376784,-0.28886118193748356,0.38215258945396097,-0.0007848205605235449,126.51199817520468,BI
3415.862091457,34.292215013253106,10.046492777276178,38.57188033794056,0.222,0.455,0.02,126.85187233284489,BE
3416.862154579,34.51422902633711,10.501521497786191,38.59188160038056,-0.153,0.348,0.004,125.16886407176801,BE
3417.838926361,34.36478294369111,10.841438077922197,38.59578868750856,-0.10372864470053623,0.15240468803465054,0.04145092681292854,124.93650913877096,BI
3418.838346366,34.26111446108585,10.993754371999819,38.637215572991195,-0.061286801858499454,0.08809211661926719,0.019740995605451523,125.1821021782101,BI
3419.838153407,34.19983948506737,11.08182949045233,38.65695275939387,-0.05533773086020266,0.07970479392553208,0.026997803031584635,125.6695707090366,BI
3420.821162405,34.14544199770289,11.16018002006487,38.68349184270015,-0.10343314377226051,0.14930362162065997,0.035397928475289026,125.76242079174216,BI
3421.82663471,34.04144283622082,11.31030067664061,38.719083479436414,-0.105,0.277,0.004,126.42905807584627,BE
3422.820799529,33.9370555302258,11.585684331503655,38.72306013871241,-0.1887358674790641,0.2565092300926068,0.12502314667381914,126.74079801635322,BI
3423.809723454,33.7504101153701,11.839352446125591,38.84669851963695,-0.156,0.333,0.005,127.22971410229266,BE
3424.809286373,33.59447830000613,12.172206898152524,38.85169633423195,-0.163,0.326,0.002,127.70021585651514,BE
3425.809007082,33.431523824439125,12.498115849286535,38.85369577564995,-0.203,0.308,0.002,128.59290774255527,BE
3426.785895239,33.23321552856807,12.798997401642628,38.85564955196396,-0.17681140672257598,0.21368113045833212,0.23424794756589234,129.52932458787973,BI
3427.791155796,33.05547399536219,13.013802613867545,39.09112977421014,-0.207,0.298,0.006,130.64115350478625,BE
3428.791660329,32.84836955703121,13.311952964701518,39.09713280140814,-0.257,0.269,0.001,132.0485335092508,BE
3429.774508621,32.59577754598716,13.576339155249572,39.098115649700134,-0.255,0.251,0.005,134.04036152131025,BE
3430.77342909,32.341052826392264,13.827068192968468,39.103110252045134,-0.313,0.211,0.003,136.55871400186035,BE
3431.773659042,32.02798085141622,14.038116712840502,39.106110941901136,-0.295,0.217,0.006,140.88100081517044,BE
3432.756367044,31.738081990826224,14.251364349274498,39.112007189913136,-0.344,0.126,0.002,146.8715853165866,BE
3433.749488292,31.396448281514196,14.376497626522507,39.11399343240914,-0.08588423810233953,0.030218031885002297,0.3627613102228208,159.44120867777855,BI
3434.756267248,31.309981837940683,14.40692050511606,39.4792138855924,-0.328,0.16,0.003,177.0655993550542,BE
3435.732606494,30.989742565252698,14.563134784476054,39.4821429033304,-0.04899009068656327,-0.013582984888105745,0.3240501096066036,-167.6504326053092,BI
3436.732024166,30.940781002867656,14.54955970934037,39.80600430948483,-0.016343318309199016,-0.020360205751439903,0.1632922471166443,-153.43436903005593,BI
3437.732139786,30.924435794943992,14.52919714954194,39.9693154364511,-0.010570882669327833,-0.012083876618362847,0.1323489190188703,-153.7398135709728,BI
3438.714605416,30.91405026604262,14.51732515608724,40.099343700554755,-0.014775359888684043,-0.004640452150305695,0.09392100374251007,178.92950914915122,BI
3439.71374659,30.899287595617164,14.512688689277892,40.19318404249732,-0.022319504022049633,0.011622091672628487,0.07596556275946838,150.44232431529593,BI
3440.714424829,30.876952953637023,14.524318663506357,40.26920112806412,-0.026587296507313583,0.026718354455960717,0.050727164316545795,133.59216910129115,BI
3441.696069719,30.8508536698817,14.550546599627262,40.31899718969965,-0.01629854422571533,0.020500731643375368,0.012809272352819612,128.09505956589044,BI
3443.695474346,30.818266285143444,14.591535857331909,40.34460810811038,0.00805615058248516,-0.0036149514375985207,0.026646398704067466,123.71460176007668,BI
3444.678133931,30.826182738731525,14.587983590652444,40.37079244720266,-0.009163871223914488,0.015162040406072719,0.05906044357195541,123.40660159327378,BI
3445.678103179,30.817019149314977,14.603145164795452,40.42985107454786,-0.008157468696491815,0.019023992384064433,0.04468269707881133,-120.88721931966136,BI
3446.678063927,30.808862000815445,14.622168410449765,40.474532017741446,-0.00013583583414270044,-0.0008583445201585026,-0.05473796482616866,-67.435343652453,BI
3447.660563098,30.808728542221008,14.621325087670277,40.420752012677525,0.00416332857400822,-0.011637771479903629,-0.09051093287645635,-67.91661623113947,BI
3448.660058684,30.8128897707538,14.609693186445234,40.330286734782746,-0.013588225446150896,0.017835282386753106,-0.13572863674040697,-73.35775932899905,BI
3449.660049932,30.799301664231795,14.627528312737601,40.194559285939334,-0.01681579836858737,0.0035571695260200307,-0.26172805632982904,-102.8435160270506,BI
3450.642886265,30.78277448662675,14.631024428190413,39.93732344281296,-0.04270744915154199,0.02118987910774166,-0.3059706894628434,163.20656611172248,BI
3451.642267728,30.740093453612676,14.652201200573906,39.63154200754241,-0.061025842425833914,0.05671860703704934,-0.315580173920977,140.7207041848019,BI
3452.642489223,30.679054094267872,14.708932370498822,39.31589193419081,-0.0819677851284815,0.08514890577747423,-0.3241480310691859,134.3082123576164,BI
3453.631448439,30.59799129774997,14.793141165599753,38.99532275151675,0.33,0.111,0.003,132.75906677231526,BE
3454.631062108,30.927863808520023,14.90409828285877,38.99832159252375,0.346,0.111,0.007,131.461100177754,BE
3455.630708443,31.273741440429973,15.015059026043755,39.00531911686875,0.339,0.175,0.006,130.89788821467653,BE
3456.613284613,31.60683476205994,15.187009855793738,39.01121457388875,0.318,0.207,0.001,130.9420063077052,BE
3457.612809907,31.924683805552018,15.39391159165179,39.01221409918275,0.323,0.201,0.002,131.48799445274088,BE
3458.613249358,32.24782574822492,15.594999921302728,39.01421497808475,0.282,0.241,0.005,131.82656143887013,BE
3459.596025608,32.52496865072502,15.831848997552816,39.01912885933476,0.226,0.288,0.002,131.93736581800331,BE
3460.59258644,32.750191398756996,16.118858517168782,39.02112198099876,-0.24353227749338657,0.2548951980506623,-0.05704794325475589,132.51571231218335,BI
3461.594814576,32.50611649822903,16.374321656386385,38.963946927167925,0.192,0.309,0.0,132.36943820833952,BE
3462.571786148,32.69369504005301,16.676205872134357,38.963946927167925,-0.1114273675291145,0.12425194273202916,0.006196490365375666,131.89070975891894,BI
3463.570970781,32.58235852672223,16.800356503932644,38.970138365119546,-0.07466358563032152,0.07842520197272093,0.03080319263260834,131.86602200638504,BI
3464.571256441,32.507673612692045,16.878804108848556,39.000950356992156,-0.058681570177207404,0.06228396507152656,0.02102810063953321,133.69845500638527,BI
3469.533653473,32.216472363011576,17.187881872260686,39.10530014119437,0.004485877727220608,0.0005039806801012793,-0.02432329962177234,-97.42252264708587,BI
3470.53406484,32.22096008608086,17.18838606026181,39.0809668357698,0.0015371795543413932,0.004991023042200505,-0.02275360999951301,-83.02519297327147,BI
3471.515722563,32.222469070262015,17.193285536576855,39.05863057878765,-0.0038619784261725363,0.014961569646259026,-0.030285913497134585,-75.52637334248216,BI
3472.515360148,32.218608491474754,17.208241683925852,39.02835564135985,-0.006632018463397783,0.029192089270911735,-0.04128968703078617,-77.20048805215912,BI
3473.515088982,32.21197827138928,17.237425857294685,38.987077150688336,-0.000683596301122989,0.019797346838753678,-0.021762301216626447,-73.79464348448572,BI
3474.496845579,32.21130714621096,17.25686203315672,38.96571186790302,0.015641599349226026,0.020284610560782762,-0.0698417850874079,-75.41907768786088,BI
3475.496844826,32.226948733782066,17.277146628443198,38.895870135406454,-0.010848836646165214,0.03262019184821585,-0.02676239576739001,-67.98647081184411,BI
3476.496727991,32.21610116465973,17.3097630091113,38.869110866423576,-0.018868343116177678,0.04024086200571184,-0.018156504429196918,-64.65830776941176,BI
3477.479179621,32.197563930209846,17.349297709581418,38.851272979052005,-0.01502466680468282,0.03994147749586509,-0.011529863956507265,-64.5789736936014,BI
3478.478494627,32.18254955521178,17.389211827404846,38.83975101298313,-0.011467186739449953,0.04393463872425348,-0.005315180942537098,-65.66101909990574,BI
3479.478782329,32.171079069339775,17.433159106212518,38.83443430285241,-0.013219890841417822,0.03735733082866837,-0.005627105783475302,-68.38640597230334,BI
3480.461735911,32.15808453028355,17.469879628364513,38.82890311906625,-0.014235717880817908,0.03419421367729513,0.00361940428927791,-66.68818083973069,BI
3481.461027292,32.1438589001029,17.504049611372313,38.832519958576874,-0.011888293117269692,0.02883518329184442,0.0049194198116866246,-66.26462793250765,BI
3482.46106008,32.13197021719227,17.532885740112153,38.8374395396865,-0.010498573486849601,0.026393684471815993,0.014736124821113512,-68.3089007800238,BI
3483.443469419,32.12165632055261,17.55881514222788,38.85191644633143,-0.009758439788932443,0.02380612232431582,0.013712818556572987,-67.38547245419309,BI
3484.44289234,32.11190351215435,17.582607526538933,38.86562135150839,-0.012912785667689655,0.026593311771940287,0.012963631254424474,-63.23766885005102,BI
3485.443512871,32.09898271370285,17.609217340285223,38.87859302709788,-0.013691752113378539,0.025706292333291653,0.023360703297228554,-61.204699687095825,BI
3486.426168081,32.08552844215461,17.63447776237631,38.90154854390216,0.01962770387069826,-0.042733211420590354,0.042221154442379984,-63.41902448981832,BI
3488.425431918,32.12476940070664,17.54904279814425,38.9859597711352,-0.0016532367722148045,0.010086762908997092,-0.005052130460773676,-66.52977130905188,BI
3489.406841436,32.12314689840288,17.55894204326895,38.98100156221482,0.00458030638778038,-0.009046546700731382,0.004263893313105335,-67.79282346428919,BI
3490.406779434,32.1277269208025,17.549896057472207,38.985265191158014,-0.004750484551737192,0.009238688614235097,-0.0036165631769552857,-71.72089244779863,BI
3494.38711254,32.10881840987168,17.586669115619475,38.970870065014836,-0.00044087996809118505,-0.0012781050444171961,-0.010962302328852785,-88.82165713927277,BI
3496.36972829,32.10794431430308,17.58413512442826,38.94913603176139,-0.009268607590512026,-0.009826608073121065,-0.09208436722435775,-119.33428911338713,BI
3497.369686121,32.09867609756048,17.574308930733373,38.85705554764269,-0.03954864947301585,0.009955740953105568,-0.23793441858406106,-154.7491187114748,BI
3498.357548101,32.05960749038575,17.584143828703674,38.622009181790155,0.332,0.148,0.003,168.59918092317727,BE
3499.350397269,32.389233414161836,17.73108550556771,38.624987729294155,-0.12742944291529743,0.06173147270640594,-0.39784414329708967,154.18758360613498,BI
3500.356743689,32.260995250481464,17.793208752127114,38.224618699969255,0.415,0.131,0.002,149.02911477077137,BE
3501.333476555,32.666339389871474,17.921160757573116,38.226572165701256,-0.19222756801053437,0.1205201761597063,-0.40144420438609996,146.7870004482979,BI
3502.338945652,32.473060510645404,18.042340070266704,37.82293242402126,0.434,0.071,0.0,144.2360277724543,BE
3503.332642935,32.90432513146744,18.11289257735971,37.82293242402126,-0.2322100232790479,0.2027385626757436,-0.34579991366817553,140.75461198536357,BI
3504.322279101,32.67452169432283,18.313529991226453,37.480716323255606,0.419,0.158,0.026,139.51351529325763,BE
3505.31523156,33.09056877464391,18.470416479748486,37.50653308718961,-0.2915159988811485,0.23890952071405427,-0.26223207909885304,138.84902829693408,BI
3506.321278442,32.79729001291636,18.71077065814302,37.24271532165178,0.433,0.15,0.009,137.97565098636395,BE
3507.304007443,33.22281167034929,18.858180008292994,37.25155988266078,0.443,0.15,0.004,137.22629068816082,BE
3508.303809818,33.665724122474266,19.008150364542985,37.25555909216078,0.423,0.185,0.008,137.13681363184543,BE
3509.302582622,34.08820501856629,19.192923333282994,37.26354927459278,0.331,0.291,0.0,136.58199875039384,BE
3510.286246695,34.413797826729294,19.479169578525994,37.26354927459278,0.178,0.13,0.008,134.95506948263196,BE
3511.280853758,34.59083788394327,19.60846849671598,37.271506131096785,-0.08274907429609746,0.09133276066119102,0.007274443837472657,135.7816598808243,BI
3512.281146127,34.50806461638308,19.699827960245063,37.27878270175613,0.0009507763152680688,-0.00610257239553728,-0.04886567951595017,136.11663000687514,BI
3513.261102246,34.50899633545103,19.693847707084416,37.23089648010537,0.03030441508574652,-0.023223438971342766,0.002512828815319103,136.28630401179498,BI
3514.26063979,34.53928673607819,19.670635007931768,37.23340814684793,0.05385198646535343,-0.04971409467940204,0.012388395535453362,136.80783542606946,BI
3515.260049003,34.59310690749002,19.62095028369322,37.24578922348035,0.07450813678197724,-0.06255665209011596,0.012814165308531167,137.0482161150699,BI
3516.24168806,34.6662470046195,19.559542230726404,37.25836810863006,0.08447792484570314,-0.07353778772772811,0.07513104544644193,137.43393460584335,BI
3517.241266437,34.750689311629095,19.486035448221347,37.33346747709973,0.0537382899246833,-0.05103467478186821,0.022752102449655656,136.04582854407673,BI
3518.242095257,34.804472140923245,19.434958474880318,37.356238436946946,0.026947207887080514,-0.02497101323427059,0.01197065099083374,136.547156431774,BI
3519.223762897,34.830925342894346,19.410445239250222,37.36798963765438,0.01754297955777819,-0.016323991250382548,0.0016646855236982579,136.94636990431027,BI
3520.223596479,34.84846540298455,19.394123964605814,37.36965404614445,0.021004926629047137,-0.018192876263938514,-0.0034369042106769825,139.10336933192013,BI
3522.206622516,34.890118719395225,19.358047017286506,37.362838575608,0.0257938368871962,-0.006434463198026163,-0.006186732739496939,166.06822317394008,BI
3523.204555914,34.915859250687525,19.351625851562993,37.35666462838276,0.041536523981281034,-0.02812304846973546,-0.017430184173478344,158.09290632927684,BI
3524.205643648,34.95744095535819,19.32347221269725,37.33921548480533,0.02873228810829046,-0.03461640389935452,-0.013159034962296569,129.10031499323682,BI
3525.184086368,34.98555385348668,19.289602044309355,37.32634012284425,-0.04232191292186877,0.03456489648945157,-0.09551504393187106,142.46483839536307,BI
3526.187162369,34.94310175831834,19.32427326245497,37.23053127454173,0.01817367349496926,-0.014753168622513066,-0.011707331348089,141.21168188767942,BI
3527.187186991,34.9612758792855,19.309519730579936,37.218823654935726,0.013395796813667283,-0.013152172083511089,-0.0049571158159410714,143.22992125326493,BI
3528.16943329,34.974433851127884,19.296601058227097,37.2139545462718,0.010291731324671618,-0.007701988554515666,-0.006305524454546397,144.60185441742382,BI
3529.169181416,34.98472299023302,19.288901009603247,37.20765061001492,0.016862265299159965,-0.009142513038395094,-0.0071469199186447755,145.00116726161818,BI
3530.168632045,35.00157599189263,19.279763519196383,37.200507616406824,-0.0382399142731654,0.024321520003540077,0.05510147567078726,146.31031382935595,BI
3531.151122174,34.964005653585424,19.303659172522146,37.254644272346724,-0.0729988969557303,0.036978353901018814,0.1353357395000215,149.31248928798448,BI
3532.15070726,34.89103704489403,19.340622183586436,37.38992385915373,-0.13151460210190327,0.0670197546920293,0.2391490370354819,151.3648202055491,BI
3533.150361178,34.75956795762869,19.4076187439477,37.62899013101211,-0.1520246258609589,0.06902525509040724,0.275639306506782,154.14407762993997,BI
3534.128667692,34.6108412758605,19.475146600633156,37.89864986008214,-0.16145976559491693,0.06937812517076779,0.30036880637280516,156.74714357660443,BI
3535.132961386,34.448688251438824,19.544822614243692,38.20030835819662,-0.15594387973893575,0.05151113867942666,0.3192712153701257,160.91916544323306,BI
3536.131071365,34.29303910890738,19.59623639578929,38.518976144265075,-0.14543905705893925,0.022356910687948577,0.3211006839393178,166.5046991261312,BI
3537.113690409,34.150127921699884,19.618204721996275,38.83449579134523,-0.14222387221774702,0.0018080615731175473,0.3375782888231081,173.91622383492412,BI
3538.112928416,34.00801242307716,19.62001140583913,39.17181684787539,-0.12258283546602966,-0.0022371949988166462,0.3543916525648504,-178.95444087142104,BI
3539.113102661,33.88540822816498,19.617773821020272,39.52627025141371,-0.0572656955858701,-0.018510057486195605,0.19422414340375968,-173.14141800930727,BI
3540.095964661,33.82912395207006,19.599580988899277,39.71716578144779,-0.026297358226462703,-0.013092671295003586,0.09723184102273334,-173.8387235910081,BI
3541.095567246,33.80283704480822,19.586493520828235,39.81435898107843,0.006175219739959232,-0.0022057623040950725,-0.010488149208561589,178.58446168426087,BI
3542.095590702,33.809012409394136,19.58428770678578,39.80387058585983,0.023495364446173613,-0.006995676162912993,-0.04386374772594258,170.1683581820999,BI
3543.076751722,33.83206514513942,19.577423822026187,39.76083318640003,0.0484384233000344,-0.0140833833906803,-0.06895199388326488,162.47913272508623,BI
3544.076425182,33.8804877513567,19.56334503742352,39.69190370810085,0.1761267939115952,-0.1065579260598057,-0.15682716875674146,155.01558449553607,BI
3545.075756812,34.056496827402995,19.45685833148479,39.535181357918944,0.2367217309803781,-0.16898684141913745,-0.149399697151088,149.58966394704828,BI
3546.059001182,34.289252136646155,19.290702971055307,39.3882849468154,0.2766793191099334,-0.2158807960027722,-0.0996294951009646,145.5123680578941,BI
3547.057976109,34.565647839256364,19.075043468627772,39.28875757921989,0.2969968995906198,-0.24774822044036798,-0.025350757428333266,142.4680415713302,BI
3548.06433332,34.8645328108041,18.82572026047513,39.263245661677566,-0.149,0.369,0.003,139.28613885299401,BE
3549.040580109,34.719072039243095,19.185955325616135,39.26617440204456,0.2598211238431717,-0.2555443962744298,0.1932667719438818,136.525625489858,BI
3550.046325411,34.980385913908705,18.92894274961072,39.46055154995981,-0.268,0.296,0.007,133.36473537557998,BE
3551.040463355,34.71395694491666,19.223207581034767,39.46751051556781,0.07851348868789633,-0.09735389378144162,0.15507369686586875,132.17772350729985,BI
3552.023194981,34.79111463331783,19.12753483070152,39.61990634183861,-0.048107897006792695,0.057092210449738515,-0.05050851167423757,132.04731556351578,BI
3553.022225615,34.743053370470726,19.18457169790359,39.56944679139829,-0.15080593518533247,0.13332957369388443,-0.02745532173339679,133.28678118206312,BI
3554.021373206,34.592375983621785,19.317787620268906,39.54201487282823,-0.17124437280810634,0.16183776208388712,-0.06516059810374242,135.146097943339,BI
3555.004650243,34.42399532412413,19.476918975445443,39.477943952995645,-0.20949227986175023,0.1943243619383114,-0.0575936371103115,137.20444551707124,BI
3556.004183371,34.21460085034202,19.67115261278028,39.42037720474187,-0.2357782982224061,0.2007351397547401,-0.034044056089001545,138.98621450002273,BI
3557.004027453,33.97885931420032,19.871856454313495,39.386338456734,-0.26910167729983464,0.20738196905168535,0.01334189591705359,141.19477136839618,BI
3557.986198795,33.71455535867238,20.07554108116352,39.39944248455168,-0.28403469651834473,0.19402013927543577,0.0595103077564913,143.24092885460854,BI
3558.992387716,33.428762793855995,20.27076199575336,39.45932109690157,0.298,0.14,0.002,145.9078057034058,BE
3559.986154415,33.724905270157976,20.40988933361335,39.46130863029957,-0.26771564299737294,0.1611189200049029,0.14673454982026848,149.09577681261342,BI
3560.974973966,33.46018280825358,20.56920687175024,39.60640262196907,0.278,0.199,0.002,153.019374754811,BE
3561.96837117,33.736347230965535,20.766892915346208,39.608389416377065,-0.2513148327436426,0.09070751119722373,0.22787497066470558,157.96982034117605,BI
3562.974745005,33.48343055894494,20.85817858125306,39.837716824505414,0.188,0.293,0.004,164.66662109994974,BE
3563.957503173,33.66818909452897,21.146126724477103,39.84164785717741,0.198,0.285,0.0,171.78043319529888,BE
3564.950683046,33.86483870938295,21.42918298828208,39.84164785717741,-0.06836154758316391,-0.0060408881217558184,0.12913638713676034,175.15254297477227,BI
3565.950735084,33.79647360440158,21.42314178580459,39.97079096431348,-0.03917812695205609,-0.01975302853905952,0.10904995292096041,171.46230400934596,BI
3566.932180184,33.758022423677296,21.403755272734763,40.07781750626301,-0.054704834348889377,0.015502995304845175,0.05938887299350378,161.45475037508854,BI
3567.93152319,33.70335353007635,21.41924808266471,40.13716736112328,-0.03718961715758066,0.02215496008954189,0.015559245454178963,149.21648627828569,BI
3568.931928724,33.666148831264564,21.441412027343837,40.15273291638051,-0.007501992508285385,0.006396506185650817,-0.0016747587953376464,139.54773077224584,BI
3569.914091607,33.65878065267438,21.447694438300264,40.15108803045375,-0.004120229966423112,-0.004202343597719004,0.014777144964792729,128.77454670993308,BI
3570.913645776,33.6546622596342,21.443493968237593,40.16585858730922,-0.004040512925808521,-0.007011412976781106,0.041261535882288716,116.09458176729245,BI
3571.913467109,33.65062246861471,21.436483807968933,40.20711275111668,-0.0010507842108658481,-0.008729217136091719,0.035421697033501336,104.15326187882764,BI
3572.894679171,33.649591426472455,21.427918594823183,40.24186894750246,-0.003040390677763938,-0.00016097388041761784,0.03334261705290077,92.95514124315712,BI
3574.894771747,33.64351036364972,21.42759663216003,40.30855726833438,-0.0025374386627939143,0.02723596493414631,-0.09415287366373112,90.87245130184604,BI
3575.882206983,33.64100480730489,21.45449038362246,40.21558740330818,0.126,0.215,0.0,109.47333575784819,BE
3576.881696986,33.7669405476829,21.669380734267484,40.21558740330818,0.168,0.341,0.004,124.31959175382701,BE
3577.882093478,33.93500715833893,22.01051593803954,40.219588989276176,0.308,0.296,0.006,132.79448579525067,BE
3578.858104312,34.23561849521083,22.299415144903445,40.22544505428017,-0.2792203945630084,0.24836830269456042,-0.23983568849673126,138.0903588192344,BI
3579.863929863,33.954771487998975,22.549230329812204,39.984212190748416,0.392,0.195,0.0,141.08900851634544,BE
3580.864066775,34.346825157502984,22.744257027652207,39.984212190748416,0.416,0.082,0.009,144.1007465671753,BE
3581.846761319,34.755626087806974,22.824837980260206,39.99305644164441,0.406,0.105,0.014,147.59753681728878,BE
3582.846537152,35.161535076004995,22.929814442725213,40.007053303306414,0.368,0.162,0.046,149.15110232397694,BE
3583.840024438,35.527138397252955,23.090759383057197,40.052753718462405,-0.16942986988296527,0.09084376514069362,0.039508600664968585,150.4793804349676,BI
3584.82293777,35.36060351930597,23.180050930943057,40.09158724878466,-0.0977967167480344,0.04338338799642384,0.038738660782950095,152.63991811771555,BI
3585.822524897,35.262847180181744,23.22341640710994,40.13030991542053,-0.07865678490391927,0.027687628752792834,0.05327762572249348,155.28730739115787,BI
3586.822659768,35.184179786758605,23.251107770120903,40.183594726749675,-0.1457033635925737,0.05790501061728128,0.07545554706728202,158.32628017218155,BI
3587.804795818,35.04107926076808,23.30797836852377,40.25770233969693,-0.22284536084238554,0.06949411588388449,0.1528414636430318,163.34525422574137,BI
3588.811190362,34.816808905460555,23.377916867589427,40.41152115480427,0.267,0.173,0.004,168.06088389288277,BE
3589.805026768,35.08216322586253,23.54985056582741,40.41549650042827,-0.09243520279126126,0.00580872851161414,0.1185031305831908,172.63488047071013,BI
3592.785731872,34.80664114511337,23.567164672549726,40.76871938659753,-0.014394191229848297,-0.011866827095351718,0.03769596362380972,-100.67448232123778,BI
3594.766331814,34.778132010798394,23.543661235492948,40.843380009964484,-0.0029667853866537446,0.01399163859034711,-0.015505877402670495,-72.59284404461157,BI
3595.766695057,34.77516414774772,23.557657956448075,40.827868500160385,-0.004096309550723801,0.020066482081585197,-0.022727880344063523,-67.97771534900014,BI
3596.746481761,34.77115063811445,23.57731882878766,40.80560002518917,-0.005906624330745234,0.026275783563385252,-0.027471712490224964,-69.28709193943985,BI
3597.745206149,34.76525154834458,23.603561094646224,40.77816335594506,-0.008057152781088137,0.04510774650810097,-0.050600133339973624,-74.7349218955967,BI
3598.744803484,34.757197639896916,23.64865067784358,40.727583597507774,0.006207145720209821,0.04335193158172172,-0.06253863901734512,-89.09481028767502,BI
3599.72636525,34.76329033681186,23.69120327636645,40.66619806055066,0.0362448291135235,0.009941584548139289,-0.0597702037741522,-123.34846415439605,BI
3600.725959085,34.79952044454436,23.7011408229909,40.606452133341335,0.06060462745217547,-0.02591291389273881,-0.019406185224575264,-172.48760555320385,BI
3601.725008886,34.86006748554015,23.675252531523025,40.587064387854554,0.04563183265379377,-0.05147509931655486,0.02753270780375535,160.51341508766595,BI
3602.707431058,34.90489720968823,23.624682252648537,40.61411313045616,0.025451207211662538,-0.04700679570738337,0.053699136015334006,147.8719293337434,BI
3603.706841146,34.93033340292734,23.577703186814027,40.66778058870676,0.01635682109401836,-0.013094621536233444,0.003314406511140029,143.920400493721,BI
3604.707256304,34.94669701468649,23.564603128940906,40.67109637122028,-0.06064832375687621,0.04436461425002379,-0.0018872805641211943,142.6067255423162,BI
